Country,Date,Variant,total_sequences,cluster_sequences,proportion
Spain,2021-03-22,20H.Beta.V2,1182,12,0.010152284
Spain,2021-03-22,20I.Alpha.V1,1182,945,0.799492386
Spain,2021-03-22,20J.Gamma.V3,1182,22,0.018612521
Spain,2021-03-22,21A.Delta,1182,0,0
Sweden,2021-03-22,20H.Beta.V2,5823,254,0.043620127
Sweden,2021-03-22,20I.Alpha.V1,5823,5209,0.894556071
Sweden,2021-03-22,21A.Delta,5823,0,0
Switzerland,2021-03-22,20H.Beta.V2,1220,10,0.008196721
Switzerland,2021-03-22,20I.Alpha.V1,1220,1090,0.893442623
Switzerland,2021-03-22,21A.Delta,1220,0,0
Thailand,2021-03-22,20I.Alpha.V1,9,2,0.222222222
Trinidad and Tobago,2021-03-22,20J.Gamma.V3,4,0,0
Turkey,2021-03-22,20H.Beta.V2,249,55,0.220883534
Turkey,2021-03-22,20I.Alpha.V1,249,12,0.048192771
United Kingdom,2021-03-22,20H.Beta.V2,16646,57,0.003424246
United Kingdom,2021-03-22,20I.Alpha.V1,16646,16335,0.981316833
United Kingdom,2021-03-22,21A.Delta,16646,3,0.000180223
United Kingdom,2021-03-22,21B.Kappa,16646,17,0.001021266
United Kingdom,2021-03-22,21D.Eta,16646,39,0.002342905
US,2021-03-22,20H.Beta.V2,24947,147,0.005892492
US,2021-03-22,20I.Alpha.V1,24947,10214,0.409427987
US,2021-03-22,20J.Gamma.V3,24947,417,0.016715437
US,2021-03-22,21A.Delta,24947,3,0.000120255
US,2021-03-22,21B.Kappa,24947,11,0.000440935
US,2021-03-22,21C.Epsilon,24947,3479,0.139455646
US,2021-03-22,21D.Eta,24947,90,0.003607648
US,2021-03-22,21F.Iota,24947,2422,0.097085822
US,2021-03-22,21G.Lambda,24947,27,0.001082294
Angola,2021-03-29,20H.Beta.V2,46,35,0.760869565
Argentina,2021-03-29,20J.Gamma.V3,70,18,0.257142857
Aruba,2021-03-29,20I.Alpha.V1,42,33,0.785714286
Australia,2021-03-29,20I.Alpha.V1,54,27,0.5
Australia,2021-03-29,21A.Delta,54,1,0.018518519
Austria,2021-03-29,20H.Beta.V2,186,2,0.010752688
Austria,2021-03-29,20I.Alpha.V1,186,169,0.908602151
Austria,2021-03-29,21A.Delta,186,0,0
Bangladesh,2021-03-29,20H.Beta.V2,54,39,0.722222222
Belgium,2021-03-29,20H.Beta.V2,1576,68,0.043147208
Belgium,2021-03-29,20I.Alpha.V1,1576,1274,0.808375635
Belgium,2021-03-29,20J.Gamma.V3,1576,95,0.060279188
Belgium,2021-03-29,21A.Delta,1576,0,0
Botswana,2021-03-29,20H.Beta.V2,11,10,0.909090909
Brazil,2021-03-29,20I.Alpha.V1,886,35,0.039503386
Brazil,2021-03-29,20J.Gamma.V3,886,785,0.886004515
Bulgaria,2021-03-29,20I.Alpha.V1,293,290,0.989761092
Cambodia,2021-03-29,20I.Alpha.V1,2,2,1
Canada,2021-03-29,20H.Beta.V2,3022,12,0.00397088
Canada,2021-03-29,20I.Alpha.V1,3022,1343,0.444407677
Canada,2021-03-29,20J.Gamma.V3,3022,633,0.209463931
Canada,2021-03-29,21A.Delta,3022,1,0.000330907
Canada,2021-03-29,21C.Epsilon,3022,17,0.005625414
Canada,2021-03-29,21D.Eta,3022,166,0.05493051
Chile,2021-03-29,20J.Gamma.V3,111,32,0.288288288
Chile,2021-03-29,21G.Lambda,111,39,0.351351351
Colombia,2021-03-29,20J.Gamma.V3,50,12,0.24
Croatia,2021-03-29,20I.Alpha.V1,344,323,0.938953488
Curacao,2021-03-29,20I.Alpha.V1,29,28,0.965517241
Czechia,2021-03-29,20I.Alpha.V1,184,166,0.902173913
Denmark,2021-03-29,20I.Alpha.V1,3499,3250,0.928836811
Denmark,2021-03-29,21A.Delta,3499,0,0
Denmark,2021-03-29,21D.Eta,3499,83,0.023721063
Estonia,2021-03-29,20I.Alpha.V1,514,431,0.838521401
Finland,2021-03-29,20H.Beta.V2,542,136,0.250922509
Finland,2021-03-29,20I.Alpha.V1,542,335,0.618081181
France,2021-03-29,20H.Beta.V2,2870,241,0.083972125
France,2021-03-29,20I.Alpha.V1,2870,2280,0.794425087
France,2021-03-29,20J.Gamma.V3,2870,23,0.008013937
France,2021-03-29,21A.Delta,2870,0,0
France,2021-03-29,21D.Eta,2870,49,0.017073171
Germany,2021-03-29,20H.Beta.V2,7879,166,0.021068664
Germany,2021-03-29,20I.Alpha.V1,7879,6814,0.864830562
Germany,2021-03-29,20J.Gamma.V3,7879,13,0.001649956
Germany,2021-03-29,21A.Delta,7879,1,0.00012692
Germany,2021-03-29,21D.Eta,7879,66,0.008376698
Ghana,2021-03-29,20I.Alpha.V1,17,9,0.529411765
Greece,2021-03-29,20I.Alpha.V1,271,243,0.896678967
India,2021-03-29,20I.Alpha.V1,1571,377,0.239974539
India,2021-03-29,21A.Delta,1571,277,0.176320815
India,2021-03-29,21B.Kappa,1571,446,0.283895608
Indonesia,2021-03-29,21A.Delta,44,0,0
Ireland,2021-03-29,20I.Alpha.V1,762,724,0.950131234
Ireland,2021-03-29,21A.Delta,762,0,0
Israel,2021-03-29,20H.Beta.V2,399,1,0.002506266
Israel,2021-03-29,20I.Alpha.V1,399,392,0.98245614
Italy,2021-03-29,20I.Alpha.V1,1779,1510,0.848791456
Italy,2021-03-29,20J.Gamma.V3,1779,66,0.037099494
Italy,2021-03-29,21A.Delta,1779,0,0
Italy,2021-03-29,21D.Eta,1779,28,0.015739179
Japan,2021-03-29,20I.Alpha.V1,1682,820,0.487514863
Japan,2021-03-29,21A.Delta,1682,1,0.00059453
Kenya,2021-03-29,20I.Alpha.V1,73,49,0.671232877
Latvia,2021-03-29,20I.Alpha.V1,333,210,0.630630631
Lithuania,2021-03-29,20I.Alpha.V1,866,632,0.729792148
Luxembourg,2021-03-29,20H.Beta.V2,366,80,0.218579235
Luxembourg,2021-03-29,20I.Alpha.V1,366,261,0.713114754
Mexico,2021-03-29,20I.Alpha.V1,474,15,0.03164557
Mexico,2021-03-29,20J.Gamma.V3,474,5,0.010548523
Mexico,2021-03-29,21A.Delta,474,0,0
Mexico,2021-03-29,21C.Epsilon,474,20,0.042194093
Netherlands,2021-03-29,20H.Beta.V2,1856,60,0.032327586
Netherlands,2021-03-29,20I.Alpha.V1,1856,1686,0.908405172
Netherlands,2021-03-29,20J.Gamma.V3,1856,44,0.023706897
Netherlands,2021-03-29,21A.Delta,1856,0,0
Nigeria,2021-03-29,21D.Eta,6,4,0.666666667
Norway,2021-03-29,20H.Beta.V2,640,28,0.04375
Norway,2021-03-29,20I.Alpha.V1,640,581,0.9078125
Philippines,2021-03-29,20H.Beta.V2,252,132,0.523809524
Philippines,2021-03-29,20I.Alpha.V1,252,93,0.369047619
Poland,2021-03-29,20I.Alpha.V1,878,839,0.955580866
Portugal,2021-03-29,20I.Alpha.V1,117,97,0.829059829
Portugal,2021-03-29,21A.Delta,117,0,0
Qatar,2021-03-29,20H.Beta.V2,49,36,0.734693878
Romania,2021-03-29,20I.Alpha.V1,42,32,0.761904762
Russia,2021-03-29,20I.Alpha.V1,100,28,0.28
Russia,2021-03-29,21A.Delta,100,0,0
Singapore,2021-03-29,21A.Delta,62,0,0
Sint Maarten,2021-03-29,20I.Alpha.V1,15,13,0.866666667
Slovakia,2021-03-29,20I.Alpha.V1,320,313,0.978125
Slovenia,2021-03-29,20I.Alpha.V1,821,550,0.669914738
South Africa,2021-03-29,20H.Beta.V2,150,128,0.853333333
South Africa,2021-03-29,21A.Delta,150,8,0.053333333
South Korea,2021-03-29,20I.Alpha.V1,152,26,0.171052632
Spain,2021-03-29,20H.Beta.V2,1249,17,0.013610889
Spain,2021-03-29,20I.Alpha.V1,1249,1044,0.835868695
Spain,2021-03-29,20J.Gamma.V3,1249,35,0.028022418
Spain,2021-03-29,21A.Delta,1249,0,0
Sweden,2021-03-29,20H.Beta.V2,5166,251,0.048586914
Sweden,2021-03-29,20I.Alpha.V1,5166,4688,0.907471932
Sweden,2021-03-29,21A.Delta,5166,0,0
Switzerland,2021-03-29,20H.Beta.V2,1245,9,0.007228916
Switzerland,2021-03-29,20I.Alpha.V1,1245,1142,0.917269076
Switzerland,2021-03-29,21A.Delta,1245,0,0
Thailand,2021-03-29,20I.Alpha.V1,10,7,0.7
Trinidad and Tobago,2021-03-29,20J.Gamma.V3,6,0,0
Turkey,2021-03-29,20H.Beta.V2,244,48,0.196721311
Turkey,2021-03-29,20I.Alpha.V1,244,8,0.032786885
United Kingdom,2021-03-29,20H.Beta.V2,15237,62,0.004069042
United Kingdom,2021-03-29,20I.Alpha.V1,15237,14977,0.982936274
United Kingdom,2021-03-29,21A.Delta,15237,11,0.000721927
United Kingdom,2021-03-29,21B.Kappa,15237,23,0.001509483
United Kingdom,2021-03-29,21D.Eta,15237,29,0.001903262
US,2021-03-29,20H.Beta.V2,28631,186,0.006496455
US,2021-03-29,20I.Alpha.V1,28631,13890,0.485138486
US,2021-03-29,20J.Gamma.V3,28631,754,0.026335091
US,2021-03-29,21A.Delta,28631,10,0.000349272
US,2021-03-29,21B.Kappa,28631,17,0.000593762
US,2021-03-29,21C.Epsilon,28631,3237,0.113059271
US,2021-03-29,21D.Eta,28631,108,0.003772135
US,2021-03-29,21F.Iota,28631,3171,0.110754078
US,2021-03-29,21G.Lambda,28631,36,0.001257378
Angola,2021-04-05,20H.Beta.V2,32,20,0.625
Argentina,2021-04-05,20J.Gamma.V3,74,23,0.310810811
Aruba,2021-04-05,20I.Alpha.V1,55,43,0.781818182
Australia,2021-04-05,20I.Alpha.V1,57,30,0.526315789
Australia,2021-04-05,21A.Delta,57,2,0.035087719
Austria,2021-04-05,20H.Beta.V2,154,3,0.019480519
Austria,2021-04-05,20I.Alpha.V1,154,139,0.902597403
Austria,2021-04-05,21A.Delta,154,0,0
Bangladesh,2021-04-05,20H.Beta.V2,56,43,0.767857143
Belgium,2021-04-05,20H.Beta.V2,1510,48,0.031788079
Belgium,2021-04-05,20I.Alpha.V1,1510,1234,0.817218543
Belgium,2021-04-05,20J.Gamma.V3,1510,111,0.073509934
Belgium,2021-04-05,21A.Delta,1510,1,0.000662252
Brazil,2021-04-05,20I.Alpha.V1,931,39,0.04189044
Brazil,2021-04-05,20J.Gamma.V3,931,839,0.901181525
Bulgaria,2021-04-05,20I.Alpha.V1,252,250,0.992063492
Cambodia,2021-04-05,20I.Alpha.V1,6,5,0.833333333
Canada,2021-04-05,20H.Beta.V2,2695,17,0.006307978
Canada,2021-04-05,20I.Alpha.V1,2695,1070,0.39703154
Canada,2021-04-05,20J.Gamma.V3,2695,685,0.254174397
Canada,2021-04-05,21A.Delta,2695,6,0.002226345
Canada,2021-04-05,21C.Epsilon,2695,14,0.005194805
Canada,2021-04-05,21D.Eta,2695,195,0.072356215
Chile,2021-04-05,20J.Gamma.V3,137,45,0.328467153
Chile,2021-04-05,21G.Lambda,137,49,0.357664234
Colombia,2021-04-05,20J.Gamma.V3,94,30,0.319148936
Croatia,2021-04-05,20I.Alpha.V1,322,308,0.956521739
Curacao,2021-04-05,20I.Alpha.V1,29,28,0.965517241
Czechia,2021-04-05,20I.Alpha.V1,176,164,0.931818182
Denmark,2021-04-05,20I.Alpha.V1,3506,3305,0.942669709
Denmark,2021-04-05,21A.Delta,3506,2,0.000570451
Denmark,2021-04-05,21D.Eta,3506,59,0.016828294
Estonia,2021-04-05,20I.Alpha.V1,451,399,0.884700665
Finland,2021-04-05,20H.Beta.V2,407,108,0.265356265
Finland,2021-04-05,20I.Alpha.V1,407,258,0.633906634
France,2021-04-05,20H.Beta.V2,2592,236,0.091049383
France,2021-04-05,20I.Alpha.V1,2592,2047,0.789737654
France,2021-04-05,20J.Gamma.V3,2592,36,0.013888889
France,2021-04-05,21A.Delta,2592,0,0
France,2021-04-05,21D.Eta,2592,56,0.021604938
Germany,2021-04-05,20H.Beta.V2,8280,167,0.020169082
Germany,2021-04-05,20I.Alpha.V1,8280,7431,0.897463768
Germany,2021-04-05,20J.Gamma.V3,8280,17,0.00205314
Germany,2021-04-05,21A.Delta,8280,4,0.000483092
Germany,2021-04-05,21D.Eta,8280,66,0.007971014
Ghana,2021-04-05,20I.Alpha.V1,15,8,0.533333333
Greece,2021-04-05,20I.Alpha.V1,250,218,0.872
India,2021-04-05,20I.Alpha.V1,1722,300,0.174216028
India,2021-04-05,21A.Delta,1722,516,0.299651568
India,2021-04-05,21B.Kappa,1722,479,0.278164925
Indonesia,2021-04-05,21A.Delta,24,0,0
Ireland,2021-04-05,20I.Alpha.V1,664,625,0.94126506
Ireland,2021-04-05,21A.Delta,664,1,0.001506024
Israel,2021-04-05,20H.Beta.V2,403,1,0.00248139
Israel,2021-04-05,20I.Alpha.V1,403,388,0.962779156
Italy,2021-04-05,20I.Alpha.V1,1610,1425,0.885093168
Italy,2021-04-05,20J.Gamma.V3,1610,68,0.042236025
Italy,2021-04-05,21A.Delta,1610,0,0
Italy,2021-04-05,21D.Eta,1610,22,0.013664596
Japan,2021-04-05,20I.Alpha.V1,2125,1227,0.577411765
Japan,2021-04-05,21A.Delta,2125,3,0.001411765
Kenya,2021-04-05,20I.Alpha.V1,64,45,0.703125
Latvia,2021-04-05,20I.Alpha.V1,281,209,0.743772242
Lithuania,2021-04-05,20I.Alpha.V1,858,696,0.811188811
Luxembourg,2021-04-05,20H.Beta.V2,393,73,0.185750636
Luxembourg,2021-04-05,20I.Alpha.V1,393,300,0.763358779
Malawi,2021-04-05,20H.Beta.V2,7,7,1
Mexico,2021-04-05,20I.Alpha.V1,484,22,0.045454545
Mexico,2021-04-05,20J.Gamma.V3,484,8,0.016528926
Mexico,2021-04-05,21A.Delta,484,0,0
Mexico,2021-04-05,21C.Epsilon,484,19,0.039256198
Netherlands,2021-04-05,20H.Beta.V2,1829,50,0.027337343
Netherlands,2021-04-05,20I.Alpha.V1,1829,1700,0.929469656
Netherlands,2021-04-05,20J.Gamma.V3,1829,37,0.020229634
Netherlands,2021-04-05,21A.Delta,1829,0,0
Nigeria,2021-04-05,21D.Eta,4,3,0.75
Norway,2021-04-05,20H.Beta.V2,572,20,0.034965035
Norway,2021-04-05,20I.Alpha.V1,572,534,0.933566434
Philippines,2021-04-05,20H.Beta.V2,116,63,0.543103448
Philippines,2021-04-05,20I.Alpha.V1,116,43,0.370689655
Poland,2021-04-05,20I.Alpha.V1,955,931,0.97486911
Portugal,2021-04-05,20I.Alpha.V1,332,300,0.903614458
Portugal,2021-04-05,21A.Delta,332,0,0
Qatar,2021-04-05,20H.Beta.V2,35,27,0.771428571
Romania,2021-04-05,20I.Alpha.V1,57,46,0.807017544
Russia,2021-04-05,20I.Alpha.V1,106,31,0.29245283
Russia,2021-04-05,21A.Delta,106,0,0
Singapore,2021-04-05,21A.Delta,85,3,0.035294118
Sint Maarten,2021-04-05,20I.Alpha.V1,18,16,0.888888889
Slovakia,2021-04-05,20I.Alpha.V1,324,318,0.981481481
Slovenia,2021-04-05,20I.Alpha.V1,824,623,0.756067961
South Africa,2021-04-05,20H.Beta.V2,121,103,0.851239669
South Africa,2021-04-05,21A.Delta,121,7,0.05785124
South Korea,2021-04-05,20I.Alpha.V1,178,34,0.191011236
Spain,2021-04-05,20H.Beta.V2,1294,23,0.017774343
Spain,2021-04-05,20I.Alpha.V1,1294,1093,0.844667697
Spain,2021-04-05,20J.Gamma.V3,1294,52,0.040185471
Spain,2021-04-05,21A.Delta,1294,0,0
Sweden,2021-04-05,20H.Beta.V2,3895,199,0.051091142
Sweden,2021-04-05,20I.Alpha.V1,3895,3539,0.90860077
Sweden,2021-04-05,21A.Delta,3895,1,0.000256739
Switzerland,2021-04-05,20H.Beta.V2,1344,11,0.008184524
Switzerland,2021-04-05,20I.Alpha.V1,1344,1251,0.930803571
Switzerland,2021-04-05,21A.Delta,1344,0,0
Thailand,2021-04-05,20I.Alpha.V1,19,17,0.894736842
Trinidad and Tobago,2021-04-05,20J.Gamma.V3,12,0,0
Turkey,2021-04-05,20H.Beta.V2,281,36,0.128113879
Turkey,2021-04-05,20I.Alpha.V1,281,8,0.028469751
United Kingdom,2021-04-05,20H.Beta.V2,12338,61,0.004944075
United Kingdom,2021-04-05,20I.Alpha.V1,12338,12079,0.979007943
United Kingdom,2021-04-05,21A.Delta,12338,37,0.002998865
United Kingdom,2021-04-05,21B.Kappa,12338,33,0.002674664
United Kingdom,2021-04-05,21D.Eta,12338,22,0.001783109
US,2021-04-05,20H.Beta.V2,32118,216,0.006725201
US,2021-04-05,20I.Alpha.V1,32118,17658,0.549785167
US,2021-04-05,20J.Gamma.V3,32118,1216,0.03786039
US,2021-04-05,21A.Delta,32118,30,0.000934056
US,2021-04-05,21B.Kappa,32118,29,0.00090292
US,2021-04-05,21C.Epsilon,32118,2832,0.088174855
US,2021-04-05,21D.Eta,32118,120,0.003736223
US,2021-04-05,21F.Iota,32118,3687,0.114795442
US,2021-04-05,21G.Lambda,32118,50,0.001556759
Angola,2021-04-12,20H.Beta.V2,30,13,0.433333333
Argentina,2021-04-12,20J.Gamma.V3,91,31,0.340659341
Aruba,2021-04-12,20I.Alpha.V1,65,48,0.738461538
Australia,2021-04-12,20I.Alpha.V1,65,31,0.476923077
Australia,2021-04-12,21A.Delta,65,9,0.138461538
Austria,2021-04-12,20H.Beta.V2,159,4,0.025157233
Austria,2021-04-12,20I.Alpha.V1,159,140,0.880503145
Austria,2021-04-12,21A.Delta,159,0,0
Bangladesh,2021-04-12,20H.Beta.V2,61,50,0.819672131
Belgium,2021-04-12,20H.Beta.V2,1370,36,0.026277372
Belgium,2021-04-12,20I.Alpha.V1,1370,1116,0.81459854
Belgium,2021-04-12,20J.Gamma.V3,1370,122,0.089051095
Belgium,2021-04-12,21A.Delta,1370,4,0.002919708
Brazil,2021-04-12,20I.Alpha.V1,979,37,0.037793667
Brazil,2021-04-12,20J.Gamma.V3,979,900,0.919305414
Bulgaria,2021-04-12,20I.Alpha.V1,208,207,0.995192308
Cambodia,2021-04-12,20I.Alpha.V1,14,12,0.857142857
Canada,2021-04-12,20H.Beta.V2,2461,24,0.009752133
Canada,2021-04-12,20I.Alpha.V1,2461,966,0.392523364
Canada,2021-04-12,20J.Gamma.V3,2461,654,0.265745632
Canada,2021-04-12,21A.Delta,2461,16,0.006501422
Canada,2021-04-12,21C.Epsilon,2461,19,0.007720439
Canada,2021-04-12,21D.Eta,2461,162,0.0658269
Chile,2021-04-12,20J.Gamma.V3,163,59,0.36196319
Chile,2021-04-12,21G.Lambda,163,60,0.36809816
Colombia,2021-04-12,20J.Gamma.V3,155,53,0.341935484
Croatia,2021-04-12,20I.Alpha.V1,257,241,0.937743191
Curacao,2021-04-12,20I.Alpha.V1,29,28,0.965517241
Czechia,2021-04-12,20I.Alpha.V1,189,175,0.925925926
Denmark,2021-04-12,20I.Alpha.V1,3501,3342,0.954584404
Denmark,2021-04-12,21A.Delta,3501,3,0.000856898
Denmark,2021-04-12,21D.Eta,3501,35,0.009997144
Estonia,2021-04-12,20I.Alpha.V1,305,282,0.924590164
Finland,2021-04-12,20H.Beta.V2,348,90,0.25862069
Finland,2021-04-12,20I.Alpha.V1,348,232,0.666666667
France,2021-04-12,20H.Beta.V2,2305,226,0.098047722
France,2021-04-12,20I.Alpha.V1,2305,1785,0.774403471
France,2021-04-12,20J.Gamma.V3,2305,62,0.026898048
France,2021-04-12,21A.Delta,2305,1,0.000433839
France,2021-04-12,21D.Eta,2305,63,0.027331887
Germany,2021-04-12,20H.Beta.V2,8958,175,0.019535611
Germany,2021-04-12,20I.Alpha.V1,8958,8251,0.921076133
Germany,2021-04-12,20J.Gamma.V3,8958,23,0.002567537
Germany,2021-04-12,21A.Delta,8958,12,0.001339585
Germany,2021-04-12,21D.Eta,8958,62,0.006921188
Ghana,2021-04-12,20I.Alpha.V1,14,7,0.5
Greece,2021-04-12,20I.Alpha.V1,307,265,0.863192182
India,2021-04-12,20I.Alpha.V1,1806,199,0.110188261
India,2021-04-12,21A.Delta,1806,792,0.438538206
India,2021-04-12,21B.Kappa,1806,426,0.235880399
Indonesia,2021-04-12,21A.Delta,17,0,0
Ireland,2021-04-12,20I.Alpha.V1,668,618,0.925149701
Ireland,2021-04-12,21A.Delta,668,4,0.005988024
Israel,2021-04-12,20H.Beta.V2,332,0,0
Israel,2021-04-12,20I.Alpha.V1,332,308,0.927710843
Italy,2021-04-12,20I.Alpha.V1,1664,1495,0.8984375
Italy,2021-04-12,20J.Gamma.V3,1664,79,0.047475962
Italy,2021-04-12,21A.Delta,1664,2,0.001201923
Italy,2021-04-12,21D.Eta,1664,22,0.013221154
Japan,2021-04-12,20I.Alpha.V1,2476,1574,0.635702746
Japan,2021-04-12,21A.Delta,2476,6,0.002423263
Kenya,2021-04-12,20I.Alpha.V1,54,39,0.722222222
Latvia,2021-04-12,20I.Alpha.V1,321,264,0.822429907
Lithuania,2021-04-12,20I.Alpha.V1,848,735,0.866745283
Luxembourg,2021-04-12,20H.Beta.V2,432,63,0.145833333
Luxembourg,2021-04-12,20I.Alpha.V1,432,350,0.810185185
Malawi,2021-04-12,20H.Beta.V2,13,13,1
Mexico,2021-04-12,20I.Alpha.V1,548,35,0.063868613
Mexico,2021-04-12,20J.Gamma.V3,548,13,0.023722628
Mexico,2021-04-12,21A.Delta,548,0,0
Mexico,2021-04-12,21C.Epsilon,548,20,0.03649635
Netherlands,2021-04-12,20H.Beta.V2,1785,39,0.021848739
Netherlands,2021-04-12,20I.Alpha.V1,1785,1683,0.942857143
Netherlands,2021-04-12,20J.Gamma.V3,1785,33,0.018487395
Netherlands,2021-04-12,21A.Delta,1785,1,0.000560224
Nigeria,2021-04-12,21D.Eta,2,2,1
Norway,2021-04-12,20H.Beta.V2,546,12,0.021978022
Norway,2021-04-12,20I.Alpha.V1,546,521,0.954212454
Philippines,2021-04-12,20H.Beta.V2,27,15,0.555555556
Philippines,2021-04-12,20I.Alpha.V1,27,10,0.37037037
Poland,2021-04-12,20I.Alpha.V1,1169,1150,0.983746792
Portugal,2021-04-12,20I.Alpha.V1,582,529,0.908934708
Portugal,2021-04-12,21A.Delta,582,0,0
Qatar,2021-04-12,20H.Beta.V2,44,34,0.772727273
Romania,2021-04-12,20I.Alpha.V1,51,43,0.843137255
Russia,2021-04-12,20I.Alpha.V1,113,27,0.238938053
Russia,2021-04-12,21A.Delta,113,1,0.008849558
Singapore,2021-04-12,21A.Delta,93,11,0.11827957
Sint Maarten,2021-04-12,20I.Alpha.V1,15,14,0.933333333
Slovakia,2021-04-12,20I.Alpha.V1,303,297,0.98019802
Slovenia,2021-04-12,20I.Alpha.V1,889,731,0.822272216
South Africa,2021-04-12,20H.Beta.V2,112,98,0.875
South Africa,2021-04-12,21A.Delta,112,4,0.035714286
South Korea,2021-04-12,20I.Alpha.V1,202,41,0.202970297
Spain,2021-04-12,20H.Beta.V2,1308,24,0.018348624
Spain,2021-04-12,20I.Alpha.V1,1308,1104,0.844036697
Spain,2021-04-12,20J.Gamma.V3,1308,70,0.05351682
Spain,2021-04-12,21A.Delta,1308,0,0
Sweden,2021-04-12,20H.Beta.V2,2920,124,0.042465753
Sweden,2021-04-12,20I.Alpha.V1,2920,2689,0.920890411
Sweden,2021-04-12,21A.Delta,2920,2,0.000684932
Switzerland,2021-04-12,20H.Beta.V2,1502,15,0.009986684
Switzerland,2021-04-12,20I.Alpha.V1,1502,1410,0.938748336
Switzerland,2021-04-12,21A.Delta,1502,2,0.001331558
Thailand,2021-04-12,20I.Alpha.V1,32,30,0.9375
Trinidad and Tobago,2021-04-12,20J.Gamma.V3,26,3,0.115384615
United Kingdom,2021-04-12,20H.Beta.V2,9425,60,0.006366048
United Kingdom,2021-04-12,20I.Alpha.V1,9425,9099,0.965411141
United Kingdom,2021-04-12,21A.Delta,9425,102,0.010822281
United Kingdom,2021-04-12,21B.Kappa,9425,48,0.005092838
United Kingdom,2021-04-12,21D.Eta,9425,18,0.001909814
US,2021-04-12,20H.Beta.V2,33976,235,0.006916647
US,2021-04-12,20I.Alpha.V1,33976,20187,0.594154697
US,2021-04-12,20J.Gamma.V3,33976,1683,0.049534966
US,2021-04-12,21A.Delta,33976,77,0.002266306
US,2021-04-12,21B.Kappa,33976,43,0.001265599
US,2021-04-12,21C.Epsilon,33976,2361,0.069490228
US,2021-04-12,21D.Eta,33976,124,0.003649635
US,2021-04-12,21F.Iota,33976,3898,0.114728043
US,2021-04-12,21G.Lambda,33976,58,0.001707087
Angola,2021-04-19,20H.Beta.V2,35,14,0.4
Argentina,2021-04-19,20J.Gamma.V3,112,41,0.366071429
Aruba,2021-04-19,20I.Alpha.V1,70,48,0.685714286
Australia,2021-04-19,20I.Alpha.V1,82,33,0.402439024
Australia,2021-04-19,21A.Delta,82,22,0.268292683
Austria,2021-04-19,20H.Beta.V2,164,4,0.024390244
Austria,2021-04-19,20I.Alpha.V1,164,144,0.87804878
Austria,2021-04-19,21A.Delta,164,0,0
Bangladesh,2021-04-19,20H.Beta.V2,48,39,0.8125
Belgium,2021-04-19,20H.Beta.V2,1290,30,0.023255814
Belgium,2021-04-19,20I.Alpha.V1,1290,1043,0.808527132
Belgium,2021-04-19,20J.Gamma.V3,1290,122,0.094573643
Belgium,2021-04-19,21A.Delta,1290,11,0.008527132
Brazil,2021-04-19,20I.Alpha.V1,984,32,0.032520325
Brazil,2021-04-19,20J.Gamma.V3,984,919,0.933943089
Bulgaria,2021-04-19,20I.Alpha.V1,169,169,1
Cambodia,2021-04-19,20I.Alpha.V1,21,20,0.952380952
Canada,2021-04-19,20H.Beta.V2,2447,28,0.011442583
Canada,2021-04-19,20I.Alpha.V1,2447,1114,0.455251328
Canada,2021-04-19,20J.Gamma.V3,2447,627,0.256232121
Canada,2021-04-19,21A.Delta,2447,30,0.01225991
Canada,2021-04-19,21C.Epsilon,2447,23,0.009399264
Canada,2021-04-19,21D.Eta,2447,102,0.041683694
Chile,2021-04-19,20J.Gamma.V3,194,77,0.396907216
Chile,2021-04-19,21G.Lambda,194,70,0.360824742
Colombia,2021-04-19,20J.Gamma.V3,154,51,0.331168831
Croatia,2021-04-19,20I.Alpha.V1,238,201,0.844537815
Curacao,2021-04-19,20I.Alpha.V1,28,27,0.964285714
Czechia,2021-04-19,20I.Alpha.V1,210,189,0.9
Denmark,2021-04-19,20I.Alpha.V1,3585,3450,0.962343096
Denmark,2021-04-19,21A.Delta,3585,6,0.00167364
Denmark,2021-04-19,21D.Eta,3585,18,0.005020921
Estonia,2021-04-19,20I.Alpha.V1,204,196,0.960784314
Finland,2021-04-19,20H.Beta.V2,318,71,0.22327044
Finland,2021-04-19,20I.Alpha.V1,318,226,0.710691824
France,2021-04-19,20H.Beta.V2,2214,228,0.10298103
France,2021-04-19,20I.Alpha.V1,2214,1696,0.766034327
France,2021-04-19,20J.Gamma.V3,2214,71,0.032068654
France,2021-04-19,21A.Delta,2214,6,0.002710027
France,2021-04-19,21D.Eta,2214,69,0.031165312
Germany,2021-04-19,20H.Beta.V2,9758,174,0.017831523
Germany,2021-04-19,20I.Alpha.V1,9758,9131,0.93574503
Germany,2021-04-19,20J.Gamma.V3,9758,31,0.003176881
Germany,2021-04-19,21A.Delta,9758,29,0.00297192
Germany,2021-04-19,21D.Eta,9758,59,0.006046321
Ghana,2021-04-19,20I.Alpha.V1,11,5,0.454545455
Greece,2021-04-19,20I.Alpha.V1,395,332,0.840506329
India,2021-04-19,20I.Alpha.V1,1752,130,0.074200913
India,2021-04-19,21A.Delta,1752,976,0.557077626
India,2021-04-19,21B.Kappa,1752,293,0.167237443
Indonesia,2021-04-19,21A.Delta,19,2,0.105263158
Ireland,2021-04-19,20I.Alpha.V1,749,687,0.917222964
Ireland,2021-04-19,21A.Delta,749,11,0.014686248
Israel,2021-04-19,20H.Beta.V2,254,0,0
