tDate,NewSum,NewInflowChina,NewInflowAsia,NewInflowEU,NewInflowAmerica,NewInflowAfrica,NewInflowOS,NewConfirmQuarantine,NewConfirmSocial,NewNationalityLocal,NewNationalityForeigner,AccSum,AccInflowChina,AccInflowAsia,AccInflowEU,AccInflowAmerica,AccInflowAfrica,AccInflowOS,AccConfirmQuarantine,AccConfirmSocial,AccNationalityLocal,AccNationalityForeigner
2021-07-02,61,1,51,1,1,7,0,33,28,37,24,10028,80,5141,1558,2731,491,27,4280,5748,5297,4731
2021-07-03,46,0,38,2,4,2,0,23,23,19,27,10074,80,5179,1560,2735,493,27,4303,5771,5316,4758
2021-07-04,81,0,75,1,3,2,0,50,31,47,34,10154,80,5254,1561,2737,495,27,4353,5801,5363,4791
2021-07-05,67,0,60,3,3,1,0,25,42,40,27,10221,80,5314,1564,2740,496,27,4378,5843,5403,4818
2021-07-06,56,1,44,8,0,3,0,30,26,43,13,10277,81,5358,1572,2740,499,27,4408,5869,5446,4831
2021-07-07,44,0,35,4,3,2,0,20,24,24,20,10321,81,5393,1576,2743,501,27,4428,5893,5470,4851
2021-07-08,48,0,43,3,1,1,0,25,23,25,23,10369,81,5436,1579,2744,502,27,4453,5916,5495,4874
2021-07-09,80,0,71,6,3,0,0,39,41,30,50,10449,81,5507,1585,2747,502,27,4492,5957,5525,4924
2021-07-10,58,1,48,2,2,5,0,21,37,27,31,10507,82,5555,1587,2749,507,27,4513,5994,5552,4955
2021-07-11,44,1,40,1,2,0,0,12,32,20,24,10551,83,5595,1588,2751,507,27,4525,6026,5572,4979
2021-07-12,37,0,33,2,2,0,0,20,17,13,24,10588,83,5628,1590,2753,507,27,4545,6043,5585,5003
2021-07-13,53,0,41,5,3,3,1,29,24,23,30,10641,83,5669,1595,2756,510,28,4574,6067,5608,5033
2021-07-14,47,0,37,6,4,0,0,19,28,28,19,10688,83,5698,1601,2758,510,28,4593,6095,5636,5052
2021-07-15,45,0,39,2,3,1,0,28,17,14,31,10733,83,5745,1603,2763,511,28,4621,6112,5650,5083
2021-07-16,60,0,49,4,4,3,0,34,26,28,32,10793,83,5794,1607,2767,514,28,4655,6138,5678,5115
2021-07-17,51,1,44,1,1,4,0,24,27,20,31,10844,84,5838,1607,2768,519,28,4679,6165,5698,5146
2021-07-18,52,0,48,1,1,2,0,16,36,21,31,10896,84,5886,1608,2769,521,28,4695,6201,5719,5177
2021-07-19,44,0,32,10,2,0,0,14,30,23,21,10940,84,5918,1618,2771,521,28,4709,6231,5742,5198
2021-07-20,36,0,25,4,4,3,0,7,29,18,18,10976,84,5943,1622,2775,524,28,4716,6260,5760,5216
2021-07-21,58,0,46,3,6,3,0,23,35,29,29,11034,84,5989,1625,2781,527,28,4739,6295,5789,5245
2021-07-22,309,0,34,2,3,270,0,290,19,284,25,11341,84,6021,1627,2784,797,28,5027,6314,6073,5268
2021-07-23,56,0,43,5,4,2,2,20,36,20,36,11397,84,6064,1632,2788,799,30,5047,6350,6093,5304
2021-07-24,56,0,47,2,6,1,0,19,37,21,35,11453,84,6111,1634,2794,800,30,5066,6387,6114,5339
2021-07-25,65,0,50,8,2,5,0,31,34,41,24,11517,84,6160,1642,2796,805,30,5097,6420,6154,5363
2021-07-26,54,0,42,8,1,3,0,21,33,29,25,11571,84,6202,1650,2797,808,30,5118,6453,6183,5388
2021-07-27,89,0,66,13,7,3,0,45,44,40,49,11660,84,6268,1663,2804,811,30,5163,6497,6223,5437
2021-07-28,73,0,63,5,3,2,0,33,40,28,45,11733,84,6331,1668,2807,813,30,5196,6537,6251,5482
2021-07-29,42,0,31,5,2,4,0,18,24,26,16,11775,84,6362,1672,2809,818,30,5214,6561,6277,5498
2021-07-30,48,1,39,6,2,0,0,17,31,17,31,11823,85,6401,1678,2811,818,30,5231,6592,6294,5529
2021-07-31,73,0,53,9,10,1,0,25,48,30,43,11896,85,6454,1687,2821,819,30,5257,6639,6324,5572
2021-08-01,56,0,35,13,6,2,0,19,37,33,23,11952,85,6489,1700,2827,821,30,5276,6676,6357,5595
2021-08-02,69,0,45,17,6,1,0,25,44,34,35,12020,85,6533,1717,2833,822,30,5301,6719,6391,5629
2021-08-03,50,0,31,7,8,4,0,11,39,23,27,12069,85,6563,1724,2841,826,30,5312,6757,6414,5655
2021-08-04,61,6,46,6,3,0,0,30,31,18,43,12130,91,6609,1730,2844,826,30,5342,6788,6432,5698
2021-08-05,59,0,35,11,6,7,0,33,26,39,20,12189,91,6644,1741,2850,833,30,5375,6814,6471,5718
2021-08-06,64,0,45,10,9,0,0,28,36,28,36,12254,91,6687,1754,2859,833,30,5403,6851,6500,5754
2021-08-07,61,1,42,4,11,3,0,25,36,28,33,12315,92,6729,1758,2870,836,30,5428,6887,6529,5786
2021-08-08,59,0,46,6,6,1,0,16,43,24,35,12374,92,6777,1761,2877,837,30,5444,6930,6553,5821
2021-08-09,37,0,25,6,5,1,0,13,24,16,21,12411,92,6802,1767,2882,838,30,5457,6954,6569,5842
2021-08-10,64,0,40,8,14,2,0,13,51,35,29,12475,92,6842,1775,2896,840,30,5470,7005,6604,5871
2021-08-11,78,12,50,8,7,1,0,27,51,36,42,12552,104,6891,1783,2903,841,30,5497,7055,6639,5913
2021-08-12,40,0,25,7,3,5,0,16,24,21,19,12592,104,6916,1790,2906,846,30,5513,7079,6660,5932
2021-08-13,77,3,42,7,14,11,0,18,59,28,49,12669,107,6958,1797,2920,857,30,5531,7138,6688,5981
2021-08-14,70,8,50,4,6,2,0,24,46,18,52,12738,115,7006,1801,2926,860,30,5555,7183,6705,6033
2021-08-15,68,1,48,4,7,8,0,24,44,29,39,12806,116,7054,1805,2933,868,30,5579,7227,6734,6072
2021-08-16,63,1,24,13,3,22,0,31,32,40,23,12869,117,7078,1818,2936,890,30,5611,7258,6774,6095
2021-08-17,50,0,20,19,8,3,0,14,36,31,19,12919,117,7098,1837,2944,893,30,5625,7294,6805,6114
2021-08-18,38,0,26,6,3,3,0,15,23,13,25,12957,117,7124,1843,2947,896,30,5640,7317,6818,6139
2021-08-19,38,0,21,4,10,3,0,13,25,15,23,12995,117,7145,1847,2957,899,30,5653,7342,6833,6162
2021-08-20,51,0,34,4,9,4,0,13,38,24,27,13045,116,7179,1851,2966,903,30,5666,7379,6856,6189
2021-08-21,66,0,49,8,6,3,0,20,46,25,41,13111,116,7228,1859,2972,906,30,5686,7425,6881,6230
2021-08-22,38,0,26,7,1,4,0,9,29,14,24,13149,116,7254,1866,2973,910,30,5695,7454,6895,6254
2021-08-23,48,0,25,3,10,10,0,20,28,25,23,13196,116,7278,1869,2983,920,30,5714,7482,6921,6275
2021-08-24,39,0,17,6,12,4,0,12,27,20,19,13232,116,7294,1873,2995,924,30,5726,7506,6939,6293
2021-08-25,41,0,22,9,7,3,0,12,29,16,25,13272,116,7316,1881,3002,927,30,5738,7534,6954,6318
2021-08-26,53,0,39,3,6,5,0,23,30,17,36,13325,116,7355,1884,3008,932,30,5761,7564,6971,6354
2021-08-27,30,0,21,5,3,1,0,10,20,12,18,13355,116,7376,1889,3011,933,30,5771,7584,6983,6372
2021-08-28,55,0,41,8,4,2,0,11,44,17,38,13410,116,7417,1897,3015,935,30,5782,7628,7000,6410
2021-08-29,43,0,22,6,8,7,0,12,31,16,27,13451,116,7438,1903,3022,942,30,5794,7657,7015,6436
2021-08-30,61,1,48,5,4,3,0,29,32,17,44,13512,117,7486,1908,3026,945,30,5823,7689,7032,6480
2021-08-31,39,1,22,3,11,2,0,13,26,18,21,13550,118,7508,1911,3037,946,30,5836,7714,7050,6500
2021-09-01,33,0,21,1,9,2,0,5,28,13,20,13583,118,7529,1912,3046,948,30,5841,7742,7063,6520
2021-09-02,34,0,23,3,7,1,0,5,29,12,22,13615,118,7550,1915,3053,949,30,5846,7769,7075,6540
2021-09-03,34,0,23,3,6,2,0,11,23,8,26,13649,118,7573,1918,3059,951,30,5857,7792,7083,6566
2021-09-04,28,0,20,2,4,2,0,6,22,11,17,13677,118,7593,1920,3063,953,30,5863,7814,7094,6583
2021-09-05,29,0,18,4,6,1,0,9,20,11,18,13706,118,7611,1924,3069,954,30,5872,7834,7105,6601
2021-09-06,24,0,15,3,4,2,0,6,18,16,8,13730,118,7626,1927,3073,956,30,5878,7852,7121,6609
2021-09-07,34,0,22,1,10,1,0,9,25,15,19,13764,118,7648,1928,3083,957,30,5887,7877,7136,6628
2021-09-08,36,1,25,4,4,1,1,9,27,9,27,13800,119,7673,1932,3087,958,31,5896,7904,7145,6655
2021-09-09,31,0,16,6,7,2,0,11,20,13,18,13831,119,7689,1938,3094,960,31,5907,7924,7158,6673
2021-09-10,35,0,25,3,3,4,0,8,27,17,18,13866,119,7714,1941,3097,964,31,5915,7951,7176,6690
2021-09-11,49,1,42,1,2,3,0,19,30,7,42,13915,120,7756,1942,3099,967,31,5934,7981,7183,6732
2021-09-12,30,1,26,0,0,3,0,8,22,6,24,13945,121,7782,1942,3099,970,31,5942,8003,7189,6756
2021-09-13,24,0,16,2,5,1,0,10,14,9,15,13969,121,7798,1944,3104,971,31,5952,8017,7198,6771
2021-09-14,34,6,15,3,5,5,0,6,28,12,22,14003,127,7813,1947,3109,976,31,5958,8045,7210,6793
2021-09-15,23,1,15,2,5,0,0,5,18,7,16,14027,128,7829,1949,3114,976,31,5963,8064,7217,6810
2021-09-16,22,1,15,2,2,2,0,7,15,8,14,14049,129,7844,1951,3116,978,31,5970,8079,7225,6824
2021-09-17,35,0,24,2,4,5,0,16,19,7,28,14084,129,7868,1953,3120,983,31,5986,8098,7232,6852
2021-09-18,40,1,31,5,2,1,0,11,29,11,29,14123,130,7898,1958,3122,984,31,5997,8126,7243,6880
2021-09-19,39,0,31,5,1,2,0,7,32,9,30,14162,130,7929,1963,3123,986,31,6004,8158,7252,6910
2021-09-20,28,0,17,1,6,3,1,7,21,13,15,14190,130,7946,1964,3129,989,32,6011,8179,7265,6925
2021-09-21,32,3,25,1,0,3,0,14,18,9,23,14222,133,7971,1965,3129,992,32,6025,8197,7274,6948
2021-09-22,17,1,13,0,2,1,0,6,11,2,15,14239,134,7984,1965,3131,993,32,6031,8208,7276,6963
2021-09-23,18,0,14,2,2,0,0,3,15,5,13,14257,134,7998,1967,3133,993,32,6034,8223,7281,6976
2021-09-24,18,0,11,0,4,2,1,7,11,3,15,14275,134,8009,1967,3137,995,33,6041,8234,7284,6991
2021-09-25,28,1,20,4,1,1,1,8,20,7,21,14303,135,8029,1971,3138,996,34,6049,8254,7291,7012
2021-09-26,36,0,31,0,3,2,0,10,26,7,29,14339,135,8060,1971,3141,998,34,6059,8280,7298,7041
2021-09-27,27,2,20,3,2,0,0,12,15,8,19,14366,137,8080,1974,3143,998,34,6071,8295,7306,7060
2021-09-28,19,0,11,2,6,0,0,3,16,9,10,14385,137,8091,1976,3149,998,34,6074,8311,7315,7070
2021-09-29,26,1,16,5,2,2,0,9,17,6,20,14410,138,8107,1981,3151,999,34,6082,8328,7320,7090
2021-09-30,25,2,22,0,1,0,0,9,16,4,21,14435,140,8129,1981,3152,999,34,6091,8344,7324,7111
2021-10-01,35,2,19,2,10,2,0,7,28,17,18,14470,142,8148,1983,3162,1001,34,6098,8372,7341,7129
2021-10-02,27,1,15,5,4,1,1,7,20,13,14,14497,143,8163,1988,3166,1002,35,6105,8392,7354,7143
2021-10-03,28,0,13,3,9,3,0,6,22,12,16,14525,143,8176,1991,3175,1005,35,6111,8414,7366,7159
2021-10-04,20,0,9,3,8,0,0,9,11,7,13,14545,143,8185,1994,3183,1005,35,6120,8425,7373,7172
2021-10-05,18,0,16,0,2,0,0,8,10,5,13,14563,143,8201,1994,3185,1005,35,6128,8435,7379,7184
2021-10-06,26,2,15,2,6,1,0,11,15,7,19,14590,145,8216,1996,3192,1006,35,6139,8451,7387,7203
2021-10-07,27,1,16,2,7,1,0,13,14,9,18,14617,146,8232,1998,3199,1007,35,6152,8465,7396,7221
2021-10-08,31,1,22,3,4,1,0,14,17,6,25,14648,147,8254,2001,3203,1008,35,6166,8482,7402,7246
2021-10-09,29,1,20,3,5,0,0,6,23,9,20,14677,148,8274,2004,3208,1008,35,6172,8505,7411,7266
2021-10-10,34,0,25,1,6,1,1,11,23,12,22,14711,148,8299,2005,3214,1009,36,6183,8528,7423,7288
2021-10-11,13,0,11,0,1,1,0,6,7,4,9,14724,148,8310,2005,3215,1010,36,6189,8535,7427,7297
2021-10-12,13,0,10,0,3,0,0,3,10,6,7,14737,148,8320,2005,3218,1010,36,6192,8545,7433,7304
2021-10-13,13,0,8,1,3,1,0,5,8,8,5,14750,148,8328,2006,3221,1011,36,6197,8553,7441,7309
2021-10-14,16,1,5,2,7,1,0,1,15,4,12,14766,149,8333,2008,3228,1012,36,6198,8568,7445,7321
2021-10-15,14,0,9,1,4,0,0,3,11,3,11,14779,149,8342,2009,3231,1012,36,6201,8578,7447,7332
2021-10-16,24,0,17,1,6,0,0,7,17,4,20,14803,149,8359,2010,3237,1012,36,6208,8595,7451,7352
2021-10-17,17,1,9,2,3,2,0,8,9,4,13,14820,150,8368,2012,3240,1014,36,6216,8604,7455,7365
2021-10-18,20,0,12,4,3,0,1,0,20,11,9,14840,150,8380,2016,3243,1014,37,6216,8624,7466,7374
2021-10-19,25,0,11,0,13,1,0,5,20,15,10,14865,150,8391,2016,3256,1015,37,6221,8644,7481,7384
2021-10-20,15,0,4,4,7,0,0,0,15,11,4,14880,150,8395,2020,3263,1015,37,6221,8659,7492,7388
2021-10-21,11,0,6,2,2,1,0,2,9,5,6,14891,150,8401,2022,3265,1016,37,6223,8668,7497,7394
2021-10-22,20,0,11,9,0,0,0,2,18,9,11,14911,150,8412,2031,3265,1016,37,6225,8686,7506,7405
2021-10-23,21,0,16,2,3,0,0,4,17,8,13,14932,150,8428,2033,3268,1016,37,6229,8703,7514,7418
2021-10-24,28,0,19,3,5,0,1,7,21,12,16,14960,150,8447,2036,3273,1016,38,6236,8724,7526,7434
2021-10-25,23,0,14,6,3,0,0,8,15,10,13,14983,150,8461,2042,3276,1016,38,6244,8739,7536,7447
2021-10-26,20,3,5,3,8,1,0,8,12,7,13,15003,154,8465,2045,3284,1017,38,6252,8751,7543,7460
2021-10-27,22,2,16,1,2,1,0,6,16,6,16,15025,156,8481,2046,3286,1018,38,6258,8767,7549,7476
2021-10-28,16,0,7,1,5,3,0,8,8,9,7,15040,156,8488,2047,3290,1021,38,6266,8774,7557,7483
2021-10-29,30,1,19,4,5,1,0,8,22,13,17,15070,157,8507,2051,3295,1022,38,6274,8796,7570,7500
2021-10-30,15,2,5,2,5,1,0,4,11,6,9,15084,158,8512,2053,3299,1023,39,6278,8806,7576,7508
2021-10-31,9,1,4,2,2,0,0,4,5,1,8,15093,159,8516,2055,3301,1023,39,6282,8811,7577,7516
2021-11-01,20,0,10,8,1,1,0,5,15,14,6,15113,159,8526,2063,3302,1024,39,6287,8826,7591,7522
2021-11-02,11,2,5,1,2,0,1,1,10,4,7,15124,161,8531,2064,3304,1024,40,6288,8836,7595,7529
2021-11-03,27,0,18,4,3,2,0,8,19,10,17,15150,160,8549,2068,3307,1026,40,6296,8854,7605,7545
2021-11-04,25,0,17,3,4,1,0,11,14,6,19,15174,160,8565,2071,3311,1027,40,6307,8867,7610,7564
2021-11-05,20,0,10,2,5,3,0,5,15,10,10,15194,160,8575,2073,3316,1030,40,6312,8882,7620,7574
2021-11-06,29,0,18,8,3,0,0,8,21,14,15,15223,160,8593,2081,3319,1030,40,6320,8903,7634,7589
2021-11-07,20,0,8,7,5,0,0,2,18,10,10,15243,160,8601,2088,3324,1030,40,6322,8921,7644,7599
2021-11-08,27,1,11,5,10,0,0,4,23,13,14,15270,161,8612,2093,3334,1030,40,6326,8944,7657,7613
2021-11-09,17,0,10,3,4,0,0,5,12,9,8,15287,161,8622,2096,3338,1030,40,6331,8956,7666,7621
2021-11-10,16,0,8,4,4,0,0,3,13,7,9,15302,161,8630,2100,3342,1030,39,6334,8968,7672,7630
2021-11-11,26,1,4,7,3,0,11,13,13,14,12,15328,162,8634,2107,3345,1030,50,6347,8981,7686,7642
2021-11-12,10,0,7,2,1,0,0,4,6,5,5,15338,162,8641,2109,3346,1030,50,6351,8987,7691,7647
2021-11-13,14,0,8,2,4,0,0,4,10,6,8,15352,162,8649,2111,3350,1030,50,6355,8997,7697,7655
2021-11-14,18,0,6,6,5,0,1,3,15,10,8,15370,162,8655,2117,3355,1030,51,6358,9012,7707,7663
2021-11-15,20,1,8,6,4,0,1,5,15,12,8,15390,163,8663,2123,3359,1030,52,6363,9027,7719,7671
2021-11-16,15,0,4,4,6,1,0,1,14,12,3,15405,163,8667,2127,3365,1031,52,6364,9041,7731,7674
2021-11-17,24,1,9,9,3,2,0,5,19,13,11,15429,164,8676,2136,3368,1033,52,6369,9060,7744,7685
2021-11-18,20,0,11,5,3,1,0,7,13,7,13,15449,164,8687,2141,3371,1034,52,6376,9073,7751,7698
2021-11-19,23,0,10,5,5,1,2,12,11,8,15,15472,164,8697,2146,3376,1035,54,6388,9084,7759,7713
2021-11-20,18,0,9,3,1,0,5,6,12,10,8,15490,164,8706,2149,3377,1035,59,6394,9096,7769,7721
2021-11-21,22,0,12,6,3,0,1,5,17,11,11,15512,164,8717,2155,3380,1036,60,6399,9113,7780,7732
2021-11-22,21,0,10,6,5,0,0,7,14,10,11,15535,164,8729,2161,3385,1036,60,6406,9129,7790,7745
2021-11-23,14,0,5,4,5,0,0,1,13,7,7,15547,163,8734,2165,3389,1036,60,6407,9140,7797,7750
2021-11-24,28,0,14,11,3,0,0,7,21,17,11,15574,163,8747,2176,3392,1036,60,6414,9160,7814,7760
2021-11-25,21,0,9,1,6,5,0,5,16,12,9,15595,163,8756,2177,3398,1041,60,6419,9176,7826,7769
2021-11-26,19,0,10,3,4,2,0,4,15,11,8,15614,163,8766,2180,3402,1043,60,6423,9191,7836,7778
2021-11-27,23,2,9,5,5,2,0,5,18,11,12,15637,165,8775,2185,3407,1045,60,6428,9209,7847,7790
2021-11-28,35,0,11,12,10,2,0,10,25,21,14,15673,165,8787,2197,3417,1047,60,6438,9235,7869,7804
2021-11-29,23,1,12,5,4,0,1,3,20,12,11,15696,166,8799,2202,3421,1047,61,6441,9255,7881,7815
2021-11-30,29,2,7,8,8,2,2,8,21,20,9,15725,168,8806,2210,3429,1049,63,6449,9276,7901,7824
2021-12-01,48,1,13,13,4,0,17,20,28,32,16,15771,169,8818,2223,3432,1049,80,6469,9302,7932,7839
2021-12-02,24,0,16,6,2,0,0,5,19,15,9,15795,169,8834,2229,3434,1049,80,6474,9321,7947,7848
2021-12-03,21,0,8,4,2,7,0,11,10,13,8,15817,169,8843,2233,3436,1056,80,6485,9332,7961,7856
2021-12-04,25,1,10,8,4,2,0,4,21,17,8,15842,170,8853,2241,3440,1058,80,6489,9353,7978,7864
2021-12-05,24,2,8,1,9,4,0,6,18,15,9,15866,172,8861,2242,3449,1062,80,6495,9371,7993,7873
2021-12-06,29,0,12,7,5,5,0,6,23,15,14,15894,172,8873,2249,3453,1067,80,6501,9393,8007,7887
2021-12-07,30,0,10,12,7,1,0,5,25,23,7,15924,172,8883,2261,3460,1068,80,6506,9418,8030,7894
2021-12-08,33,2,8,12,6,5,0,7,26,21,12,15957,174,8891,2273,3466,1073,80,6513,9444,8051,7906
2021-12-09,20,2,7,4,5,2,0,5,15,8,12,15976,176,8897,2277,3471,1075,80,6517,9459,8058,7918
2021-12-10,39,2,15,8,10,4,0,8,31,25,14,16016,178,8912,2285,3482,1079,80,6525,9491,8084,7932
2021-12-11,25,0,13,3,6,3,0,2,23,12,13,16041,178,8925,2288,3488,1082,80,6527,9514,8096,7945
2021-12-12,28,0,11,5,7,3,2,7,21,15,13,16070,178,8937,2293,3495,1085,82,6534,9536,8112,7958
2021-12-13,34,0,9,8,14,2,1,7,27,23,11,16104,178,8946,2301,3509,1087,83,6541,9563,8135,7969
2021-12-14,42,3,5,9,11,3,11,15,27,33,9,16147,181,8952,2310,3520,1090,94,6556,9591,8168,7979
2021-12-15,22,1,9,4,7,1,0,4,18,13,9,16169,182,8961,2314,3527,1091,94,6560,9609,8181,7988
2021-12-16,31,0,9,6,14,2,0,3,28,18,13,16200,182,8970,2320,3541,1093,94,6563,9637,8199,8001
2021-12-17,35,0,9,8,14,4,0,8,27,24,11,16236,182,8980,2328,3555,1097,94,6571,9665,8223,8013
2021-12-18,30,0,9,8,11,1,1,9,21,18,12,16266,182,8989,2336,3566,1098,95,6580,9686,8241,8025
2021-12-19,63,1,33,9,19,1,0,6,57,50,13,16329,183,9022,2345,3585,1099,95,6586,9743,8291,8038
2021-12-20,60,1,17,12,20,9,1,13,47,43,17,16388,184,9039,2357,3604,1108,96,6598,9790,8333,8055
2021-12-21,58,0,14,12,25,6,1,10,48,42,16,16446,184,9053,2369,3629,1114,97,6608,9838,8375,8071
2021-12-22,91,0,12,23,52,1,3,5,86,78,13,16537,184,9065,2392,3681,1115,100,6613,9924,8453,8084
2021-12-23,63,0,10,15,35,2,1,6,57,52,11,16600,184,9075,2407,3715,1117,102,6619,9981,8505,8095
2021-12-24,70,1,11,9,46,3,0,8,62,61,9,16670,185,9086,2416,3761,1120,102,6627,10043,8566,8104
2021-12-25,75,0,14,3,48,9,1,13,62,60,15,16745,185,9100,2419,309,1129,103,6640,10105,8626,8119
2021-12-26,80,1,12,14,51,1,1,5,75,61,19,16825,186,9112,2433,3860,1130,104,6645,10180,8687,8138
2021-12-27,82,2,5,24,46,3,2,14,68,67,15,16907,188,9117,2457,3906,1133,106,6659,10248,8754,8153
2021-12-28,88,2,6,15,59,6,0,10,78,75,13,16995,190,9123,2472,3966,1138,106,6669,10326,8829,8166
2021-12-29,126,0,16,20,75,15,0,26,100,101,25,17119,190,9139,2490,4041,1153,106,6695,10424,8929,8190
2021-12-30,107,1,14,16,69,6,1,34,73,83,24,17226,191,9153,2506,4110,1159,107,6729,10497,9012,8214
2021-12-31,117,1,18,16,73,8,1,26,91,85,32,17340,192,9170,2522,4182,1166,108,6754,10586,9094,8246
2022-01-01,106,1,11,15,71,8,0,25,81,77,29,17446,193,9181,2537,4253,1174,108,6779,10667,9171,8275
2022-01-02,150,0,23,11,110,4,2,31,119,110,40,17595,193,9204,2548,4363,1177,110,6809,10786,9280,8315
2022-01-03,136,0,19,27,84,5,1,43,93,99,37,17731,193,9223,2575,4447,1182,111,6852,10879,9379,8352
2022-01-04,135,0,14,17,90,10,4,26,109,106,29,17866,193,9237,2592,4537,1192,115,6878,10988,9485,8381
2022-01-05,211,0,34,37,128,9,3,49,162,151,60,18077,193,9271,2630,4664,1201,118,6926,11151,9636,8441
2022-01-06,195,0,45,18,105,26,1,69,126,130,65,18271,193,9315,2648,4769,1227,119,6994,11277,9766,8505
2022-01-07,188,0,52,30,101,2,3,38,150,118,70,18458,193,9366,2678,4870,1229,122,7031,11427,9884,8574
2022-01-08,210,0,52,33,117,6,2,53,157,135,75,18666,193,9418,2710,4986,1235,124,7084,11582,10019,8647
2022-01-09,236,0,54,35,135,9,3,54,182,162,74,18903,193,9473,2745,5121,1244,127,7138,11765,10182,87271
2022-01-10,239,1,56,3,135,15,2,72,167,168,71,19137,194,9525,2775,5255,1259,129,7209,11928,10349,8788
2022-01-11,284,1,47,42,185,6,3,70,214,208,76,19418,195,9571,2816,5439,1265,132,7277,12141,10558,8860
2022-01-12,381,1,61,38,276,5,0,135,246,295,86,19800,196,9632,2854,5716,1270,132,7412,12388,10855,89451
2022-01-13,391,0,50,45,288,5,3,93,298,314,77,20189,196,9682,2898,6003,1275,135,7503,12686,11167,9022
2022-01-14,409,15,83,38,269,3,1,145,264,280,129,20596,211,9765,2936,6270,1278,136,7647,12949,11446,9150
2022-01-15,346,0,87,40,200,16,3,94,252,251,95,20938,211,9852,2974,6468,1294,139,7739,13199,11694,9244
2022-01-16,381,0,136,38,187,17,3,86,295,249,132,21317,211,9988,3012,6653,1311,142,7825,13492,11943,9374
2022-01-17,308,0,125,31,141,5,6,58,250,199,109,21624,211,10113,3042,6794,316,148,7883,13741,12141,9483
2022-01-18,309,1,105,32,155,12,4,77,232,216,93,21932,212,10218,3074,6948,1328,152,7960,13972,12357,9575
2022-01-19,374,4,131,8,148,8,3,64,310,282,92,22304,216,10349,3152,7096,1336,155,8023,14281,12638,9666
2022-01-20,246,1,78,39,123,5,0,44,202,163,83,22551,217,10428,3191,7219,1341,155,8067,14484,12801,9750
2022-01-21,287,1,132,40,111,3,0,36,251,180,107,22836,218,10560,3229,7330,1344,155,8103,14733,12981,9855
2022-01-22,280,2,131,33,94,14,6,88,192,169,111,23114,220,10691,3262,7422,1358,161,8191,14923,13148,9966
2022-01-23,287,4,133,39,87,17,7,63,224,188,99,23400,224,10824,3300,7509,1375,168,8254,15146,13335,10065
2022-01-24,354,4,177,77,79,15,2,81,273,231,123,23753,228,11002,3376,7587,1390,170,8333,15420,13565,10188
2022-01-25,215,0,96,27,81,6,5,31,184,147,68,23965,228,11097,3403,7667,1395,175,8362,15603,13709,10256
2022-01-26,269,0,118,46,90,11,4,54,215,173,96,24234,228,11215,3449,7757,1406,179,8416,15818,13882,10352
2022-01-27,217,1,102,35,52,27,0,56,161,142,75,24451,229,11317,3484,7809,1433,179,8472,15979,14024,10427
2022-01-28,202,2,104,30,47,16,3,50,152,122,80,24649,231,11421,3513,7856,1446,182,8518,16131,14142,10507
2022-01-29,193,1,114,30,39,7,2,46,147,125,68,24842,232,11535,3543,7895,1453,184,8564,16278,14267,10575
2022-01-30,229,0,139,26,52,7,5,46,183,146,83,25070,232,11674,3569,7946,1460,189,8610,16460,14412,10658
2022-01-31,235,3,127,37,55,12,1,54,181,154,81,25301,235,11798,3605,8001,1472,190,8662,16639,14562,10739
2022-02-01,220,0,99,60,53,5,3,69,151,153,67,25516,234,11896,3665,8053,1475,193,8727,16789,14713,10803
2022-02-02,159,1,79,40,35,2,2,32,127,115,44,25675,235,11975,3705,8088,1477,195,8759,16916,14828,10847
2022-02-03,134,0,70,25,33,5,1,29,105,90,44,25808,235,12044,3730,8121,1482,196,8787,17021,14917,10891
2022-02-04,160,2,96,34,24,2,2,53,107,90,70,25967,237,12140,3763,8145,1484,198,8839,17128,15007,10960
2022-02-05,200,3,127,24,39,5,2,65,135,111,89,26167,240,12267,3787,8184,1489,200,8904,17263,15118,11049
2022-02-06,189,2,117,30,32,3,5,51,138,103,86,26339,242,12372,3816,8214,1492,203,8939,17400,15214,11125
2022-02-07,155,1,106,24,24,0,0,57,98,63,92,26494,243,12478,3840,8238,1492,203,8996,17498,15277,11217
2022-02-08,100,1,55,15,18,7,4,41,59,53,47,26597,244,12534,3855,8257,1500,207,9037,17560,15335,11262
2022-02-09,165,1,77,35,37,1,14,42,123,103,62,26762,245,12611,3890,8294,1501,221,9079,17683,15438,11324
2022-02-10,88,2,68,6,11,1,0,23,65,36,52,26849,247,12678,3986,8305,1502,221,9101,17748,15473,11376
2022-02-11,129,1,82,15,27,1,3,36,93,47,82,26978,248,12760,3911,8332,1503,224,9137,17841,15520,11458
2022-02-12,113,3,72,21,13,0,4,55,58,29,84,27090,251,12832,3931,8345,1503,228,9192,17898,15548,11542
2022-02-13,134,0,85,18,23,3,5,30,104,61,73,27224,251,12918,3949,8367,1506,233,9222,18002,15608,11616
2022-02-14,106,2,73,14,11,6,0,40,66,40,66,27328,253,12990,3962,8378,1512,233,9262,18066,15648,11680
2022-02-15,165,3,83,29,38,6,6,57,108,74,91,27493,256,13073,3991,8416,1518,239,9319,18174,15722,11771
2022-02-16,162,3,100,21,27,2,9,38,124,56,106,27659,259,13177,4012,8443,1520,248,9357,18302,15778,11881
2022-02-17,90,1,54,15,17,2,1,38,52,22,68,27748,260,13230,4027,8460,1522,249,9395,18353,15800,11948
