tDate,Man,Female,BetweenAge0_9,BetweenAge10_19,BetweenAge20_29,BetweenAge30_39,BetweenAge40_49,BetweenAge50_59,BetweenAge60_69,BetweenAge70_79,BetweenAge80_89,BetweenAge90_99,BetweenAge100,Man_BetweenAge0_9,Man_BetweenAge10_19,Man_BetweenAge20_29,Man_BetweenAge30_39,Man_BetweenAge40_49,Man_BetweenAge50_59,Man_BetweenAge60_69,Man_BetweenAge70_79,Man_BetweenAge80_89,Man_BetweenAge90_99,Man_BetweenAge100,Female_BetweenAge0_9,Female_BetweenAge10_19,Female_BetweenAge20_29,Female_BetweenAge30_39,Female_BetweenAge40_49,Female_BetweenAge50_59,Female_BetweenAge60_69,Female_BetweenAge70_79,Female_BetweenAge80_89,Female_BetweenAge90_99,Female_BetweenAge100
2021-01-01,555,472,41,74,129,145,154,204,159,80,34,7,0,13,36,90,98,77,119,68,43,10,1,0,28,38,39,47,77,85,91,37,24,6,0
2021-01-02,418,402,39,66,111,107,105,160,125,58,39,9,1,23,40,55,65,56,74,53,35,15,2,0,16,26,56,42,49,86,72,23,24,7,1
2021-01-03,301,356,32,46,81,77,89,125,117,52,27,11,0,18,24,31,47,39,45,59,28,10,0,0,14,22,50,30,50,80,58,24,17,11,0
2021-01-04,536,484,40,71,120,127,172,187,153,69,68,12,1,20,36,74,82,97,107,67,35,17,1,0,20,35,46,45,75,80,86,34,51,11,1
2021-01-05,355,359,45,42,101,103,114,128,110,45,22,4,0,19,28,49,50,67,52,56,24,9,1,0,26,14,52,53,47,76,54,21,13,3,0
2021-01-06,407,431,45,60,107,106,110,139,147,73,40,11,0,23,28,61,54,61,54,76,37,11,2,0,22,32,46,52,49,85,71,36,29,9,0
2021-01-07,458,411,41,55,122,120,155,176,115,58,22,4,1,24,29,70,71,75,100,47,31,9,1,1,17,26,52,49,80,76,68,27,13,3,0
2021-01-08,319,355,34,43,92,86,84,125,124,49,31,6,0,15,25,42,40,38,61,61,27,10,0,0,19,18,50,46,46,64,63,22,21,6,0
2021-01-09,323,318,32,50,100,91,89,124,80,50,20,5,0,17,25,59,49,41,65,37,22,7,1,0,15,25,41,42,48,59,43,28,13,4,0
2021-01-10,337,320,36,56,86,78,92,142,84,49,27,6,1,23,33,47,45,46,65,39,26,12,1,0,13,23,39,33,46,77,45,23,15,5,1
2021-01-11,239,212,19,36,47,54,61,79,80,44,28,2,1,11,20,31,30,36,41,44,18,7,1,0,8,16,16,24,25,38,36,26,21,1,1
2021-01-12,267,270,32,34,71,59,91,102,74,39,28,7,0,20,18,45,35,45,46,32,18,8,0,0,12,16,26,24,46,56,42,21,20,7,0
2021-01-13,276,285,24,28,66,81,82,129,88,47,13,3,0,12,15,33,50,43,50,41,25,7,0,0,12,13,33,31,39,79,47,22,6,3,0
2021-01-14,272,252,25,45,61,68,85,99,73,39,29,0,0,14,25,34,41,41,47,42,19,9,0,0,11,20,27,27,44,52,31,20,20,0,0
2021-01-15,261,251,42,37,62,70,80,97,91,22,9,2,0,21,20,32,37,47,46,45,11,2,0,0,21,17,30,33,33,51,46,11,7,2,0
2021-01-16,279,301,31,60,54,74,79,106,108,42,17,8,1,18,32,26,41,32,45,51,26,4,3,1,13,28,28,33,47,61,57,16,13,5,0
2021-01-17,255,265,27,30,74,73,82,87,70,38,33,6,0,18,17,30,41,44,42,32,17,13,1,0,9,13,44,32,38,45,38,21,20,5,0
2021-01-18,195,194,17,31,48,53,66,75,49,30,18,2,0,7,14,23,29,40,34,26,10,12,0,0,10,17,25,24,26,41,23,20,6,2,0
2021-01-19,197,189,22,27,52,58,72,73,43,31,7,1,0,11,11,28,35,33,36,24,17,2,0,0,11,16,24,23,39,37,19,14,5,1,0
2021-01-20,202,202,27,27,56,47,58,76,61,31,16,5,0,12,13,34,23,28,31,37,17,6,1,0,15,14,22,24,30,45,24,14,10,4,0
2021-01-21,183,217,15,27,46,49,53,85,61,40,24,0,0,11,8,21,28,25,35,30,16,9,0,0,4,19,25,21,28,50,31,24,15,0,0
2021-01-22,168,178,18,21,53,44,52,65,63,17,10,3,0,8,10,34,23,22,24,35,6,4,2,0,10,11,19,21,30,41,28,11,6,1,0
2021-01-23,208,223,21,30,49,59,59,85,62,43,17,6,0,10,19,24,31,29,40,25,23,7,0,0,11,11,25,28,30,45,37,20,10,6,0
2021-01-24,198,194,18,18,68,50,60,79,61,21,14,1,2,9,8,44,22,32,44,28,5,6,0,0,9,10,24,28,28,35,33,16,8,1,2
2021-01-25,234,203,14,138,44,42,46,72,51,17,11,2,0,9,78,21,23,27,33,27,12,4,0,0,5,60,23,19,19,39,24,5,7,2,0
2021-01-26,156,193,15,30,64,43,50,59,55,14,14,5,0,6,19,27,22,20,25,27,4,6,0,0,9,11,37,21,30,34,28,10,8,5,0
2021-01-27,279,280,42,97,67,72,85,79,68,26,17,6,0,29,50,27,45,42,32,36,13,5,0,0,13,47,40,27,43,47,32,13,12,6,0
2021-01-28,274,223,33,47,64,58,80,88,69,33,21,4,0,22,29,36,35,46,47,38,14,6,1,0,11,18,28,23,34,41,31,19,15,3,0
2021-01-29,215,254,22,39,47,53,74,88,73,30,30,13,0,11,20,15,32,38,43,33,15,7,1,0,11,19,32,21,36,45,40,15,23,12,0
2021-01-30,224,232,27,48,47,50,67,76,73,35,31,2,0,14,25,14,29,31,38,43,18,11,1,0,13,23,33,21,36,38,30,17,20,1,0
2021-01-31,183,171,17,20,46,49,45,74,57,20,25,1,0,14,13,25,28,27,31,27,9,9,0,0,3,7,21,21,18,43,30,11,16,1,0
2021-02-01,147,158,20,30,36,44,39,54,45,18,12,6,1,8,12,22,27,19,25,24,7,3,0,0,12,18,14,17,20,29,21,11,9,6,1
2021-02-02,187,149,9,30,50,37,52,70,55,19,10,4,0,3,17,30,20,32,41,36,5,3,0,0,6,13,20,17,20,29,19,14,7,4,0
2021-02-03,251,216,22,41,75,64,92,70,62,29,8,4,0,11,20,51,37,53,34,28,13,2,2,0,11,21,24,27,39,36,34,16,6,2,0
2021-02-04,212,239,27,27,50,64,76,75,69,37,19,6,1,16,15,29,36,23,34,33,16,8,2,0,11,12,21,28,53,41,36,21,11,4,1
2021-02-05,185,185,30,28,30,60,43,65,75,25,12,2,0,13,14,16,32,22,31,38,13,6,0,0,17,14,14,28,21,34,37,12,6,2,0
2021-02-06,197,193,25,31,51,40,60,77,63,30,8,5,0,14,16,24,26,31,36,26,19,4,1,0,11,15,27,14,29,41,37,11,4,4,0
2021-02-07,214,157,21,26,51,47,44,79,66,26,10,1,0,8,16,33,24,26,47,43,16,1,0,0,13,10,18,23,18,32,23,10,9,1,0
2021-02-08,152,136,19,9,33,32,53,52,59,22,7,2,0,6,7,20,14,30,29,29,14,3,0,0,13,2,13,18,23,23,30,8,4,2,0
2021-02-09,158,145,15,26,34,40,52,59,38,28,10,1,0,7,13,17,17,40,30,17,14,3,0,0,8,13,17,23,12,29,21,14,7,1,0
2021-02-10,250,194,22,53,53,68,70,84,54,30,7,3,0,13,26,33,46,41,47,25,16,3,0,0,9,27,20,22,29,37,29,14,4,3,0
2021-02-11,244,260,27,28,72,60,65,97,91,40,18,6,0,12,16,36,38,35,39,48,14,3,3,0,15,12,36,22,30,58,43,26,15,3,0
2021-02-12,199,204,20,30,44,64,47,76,72,38,11,1,0,12,17,27,39,19,32,33,15,5,0,0,8,13,17,25,28,44,39,23,6,1,0
2021-02-13,187,175,21,24,56,48,49,54,56,34,17,3,0,13,13,28,23,25,27,32,21,4,1,0,8,11,28,25,24,27,24,13,13,2,0
2021-02-14,160,166,20,21,49,41,40,52,52,39,11,1,0,8,13,22,24,19,31,23,16,3,1,0,12,8,27,17,21,21,29,23,8,0,0
2021-02-15,166,177,19,29,42,49,47,53,51,32,17,4,0,10,17,17,29,23,26,17,17,7,3,0,9,12,25,20,24,27,34,15,10,1,0
2021-02-16,248,209,25,31,65,76,78,73,67,27,12,3,0,14,16,34,47,39,38,36,16,8,0,0,11,15,31,29,39,35,31,11,4,3,0
2021-02-17,305,316,32,38,93,123,88,100,96,36,14,1,0,16,17,43,69,49,47,41,18,4,1,0,16,21,50,54,39,53,55,18,10,0,0
2021-02-18,320,301,37,30,82,127,78,124,96,28,17,2,0,21,14,47,78,43,55,43,12,7,0,0,16,16,35,49,35,69,53,16,10,2,0
2021-02-19,267,294,35,38,91,84,79,93,72,33,29,7,0,15,20,40,42,40,41,39,17,13,0,0,20,18,51,42,39,52,33,16,16,7,0
2021-02-20,238,210,35,28,59,74,69,69,68,27,17,2,0,19,14,34,46,39,32,30,17,6,1,0,16,14,25,28,30,37,38,10,11,1,0
2021-02-21,203,213,23,31,63,66,44,65,65,37,16,6,0,15,14,40,36,19,28,29,15,7,0,0,8,17,23,30,25,37,36,22,9,6,0
2021-02-22,161,171,22,30,57,48,28,54,55,23,12,2,1,11,19,30,25,13,21,25,11,6,0,0,11,11,27,23,15,33,30,12,6,2,1
2021-02-23,191,165,20,22,57,58,47,63,55,18,16,0,0,7,15,29,32,27,27,34,13,7,0,0,13,7,28,26,20,36,21,5,9,0,0
2021-02-24,208,232,21,30,71,70,65,70,62,34,15,2,0,8,14,38,35,32,33,27,16,5,0,0,13,16,33,35,33,37,35,18,10,2,0
2021-02-25,200,195,23,31,62,68,67,68,46,19,10,1,0,11,13,45,42,32,29,16,9,3,0,0,12,18,17,26,35,39,30,10,7,1,0
2021-02-26,195,192,13,27,55,66,54,76,62,22,10,2,0,5,12,28,43,26,33,30,14,4,0,0,8,15,27,23,28,43,32,8,6,2,0
2021-02-27,210,205,22,31,68,71,62,71,53,25,9,3,0,13,12,30,44,33,41,27,9,1,0,0,9,19,38,27,29,30,26,16,8,3,0
2021-02-28,182,173,13,29,48,43,55,78,51,25,11,2,0,9,16,28,31,27,32,23,11,4,1,0,4,13,20,12,28,46,28,14,7,1,0
2021-03-01,184,171,31,30,43,58,45,65,54,16,12,1,0,21,17,23,33,25,29,27,4,5,0,0,10,13,20,25,20,36,27,12,7,1,0
2021-03-02,172,172,30,29,49,59,52,56,39,19,10,1,0,17,14,27,26,30,33,15,7,3,0,0,13,15,22,33,22,23,24,12,7,1,0
2021-03-03,259,185,47,42,57,69,81,64,51,21,9,3,0,30,27,31,42,50,42,20,11,5,1,0,17,15,26,27,31,22,31,10,4,2,0
2021-03-04,230,194,12,44,66,78,74,73,46,20,10,1,0,7,24,43,48,44,33,22,6,3,0,0,5,20,23,30,30,40,24,14,7,1,0
2021-03-05,212,186,12,25,61,59,73,75,54,25,12,2,0,7,14,43,34,37,36,24,13,3,1,0,5,11,18,25,36,39,30,12,9,1,0
2021-03-06,227,191,21,28,85,64,65,65,58,23,9,0,0,12,19,46,34,38,31,28,15,4,0,0,9,9,39,30,27,34,30,8,5,0,0
2021-03-07,218,198,18,31,77,65,53,66,53,37,14,2,0,8,22,38,36,28,36,24,20,6,0,0,10,9,39,29,25,30,29,17,8,2,0
2021-03-08,197,149,19,33,51,57,48,67,42,24,3,2,0,11,22,32,34,29,34,22,13,0,0,0,8,11,19,23,19,33,20,11,3,2,0
2021-03-09,229,217,28,23,55,68,83,73,76,31,7,2,0,17,11,37,34,47,31,35,13,4,0,0,11,12,18,34,36,42,41,18,3,2,0
2021-03-10,253,217,26,39,57,95,69,69,63,30,19,3,0,15,16,31,69,35,32,31,15,9,0,0,11,23,26,26,34,37,32,15,10,3,0
2021-03-11,233,232,28,43,53,78,75,66,81,27,12,1,1,15,19,30,47,38,31,35,12,6,0,0,13,24,23,31,37,35,46,15,6,1,1
2021-03-12,251,237,32,38,69,75,67,74,75,43,14,1,0,20,17,43,52,30,28,34,20,7,0,0,12,21,26,23,37,46,41,23,7,1,0
2021-03-13,234,256,19,27,49,73,75,105,85,35,19,3,0,8,10,26,40,40,45,42,11,10,2,0,11,17,23,33,35,60,43,24,9,1,0
2021-03-14,237,222,15,26,70,85,74,82,64,26,15,1,1,7,17,43,46,37,37,34,10,6,0,0,8,9,27,39,37,45,30,16,9,1,1
2021-03-15,213,166,19,24,57,65,53,81,55,19,5,1,0,10,15,35,41,29,43,25,11,3,1,0,9,9,22,24,24,38,30,8,2,0,0
2021-03-16,186,177,20,21,35,59,49,89,59,23,7,1,0,10,7,21,30,26,42,35,14,1,0,0,10,14,14,29,23,47,24,9,6,1,0
2021-03-17,242,227,18,30,68,71,85,89,73,29,6,0,0,10,16,31,43,47,46,31,14,4,0,0,8,14,37,28,38,43,42,15,2,0,0
2021-03-18,244,201,22,25,68,75,82,78,64,18,12,1,0,11,16,40,46,43,35,39,7,7,0,0,11,9,28,29,39,43,25,11,5,1,0
2021-03-19,230,233,26,30,46,74,75,88,80,28,13,2,1,10,19,25,43,38,38,34,16,5,1,1,16,11,21,31,37,50,46,12,8,1,0
2021-03-20,239,208,21,25,83,66,71,79,78,16,8,0,0,13,16,45,41,35,35,41,12,1,0,0,8,9,38,25,36,44,37,4,7,0,0
2021-03-21,246,210,21,22,71,69,72,71,84,35,9,2,0,11,13,38,38,42,41,40,18,3,2,0,10,9,33,31,30,30,44,17,6,0,0
2021-03-22,208,207,23,21,59,81,67,76,58,24,5,1,0,9,9,35,45,33,33,31,10,3,0,0,14,12,24,36,34,43,27,14,2,1,0
2021-03-23,156,190,24,26,51,45,53,49,52,38,8,0,0,9,12,30,25,22,22,17,18,1,0,0,15,14,21,20,31,27,35,20,7,0,0
2021-03-24,229,199,25,39,68,77,66,62,56,25,7,3,0,8,23,42,50,31,35,20,17,3,0,0,17,16,26,27,35,27,36,8,4,3,0
2021-03-25,226,204,21,32,70,73,68,87,53,18,8,0,0,6,21,43,46,27,39,30,12,2,0,0,15,11,27,27,41,48,23,6,6,0,0
2021-03-26,238,251,48,29,73,74,84,77,69,26,8,0,1,28,17,40,39,31,39,28,14,2,0,0,20,12,33,35,53,38,41,12,6,0,1
2021-03-27,245,260,28,48,62,75,78,86,81,37,10,0,0,13,25,34,32,37,37,39,22,6,0,0,15,23,28,43,41,49,42,15,4,0,0
2021-03-28,253,229,28,40,81,62,63,66,77,35,24,6,0,14,22,54,37,32,29,32,20,13,0,0,14,18,27,25,31,37,45,15,11,6,0
2021-03-29,198,184,13,32,53,44,67,81,59,24,9,0,0,7,16,27,24,38,43,26,11,6,0,0,6,16,26,20,29,38,33,13,3,0,0
2021-03-30,240,207,20,39,67,64,84,78,60,26,8,1,0,9,23,43,37,47,32,29,13,6,1,0,11,16,24,27,37,46,31,13,2,0,0
2021-03-31,239,267,34,38,68,73,101,81,65,27,15,4,0,19,17,32,35,48,40,26,15,6,1,0,15,21,36,38,53,41,39,12,9,3,0
2021-04-01,281,270,38,48,91,71,81,97,81,27,16,1,0,12,32,56,40,40,44,42,9,6,0,0,26,16,35,31,41,53,39,18,10,1,0
2021-04-02,294,263,22,36,91,91,85,94,69,47,20,2,0,10,20,53,48,50,52,31,20,9,1,0,12,16,38,43,35,42,38,27,11,1,0
2021-04-03,274,269,25,43,78,76,97,88,93,29,13,1,0,15,26,44,42,48,39,40,15,5,0,0,10,17,34,34,49,49,53,14,8,1,0
2021-04-04,246,297,21,40,81,87,80,95,102,28,7,2,0,9,24,41,48,37,40,29,15,2,1,0,12,16,40,39,43,55,73,13,5,1,0
2021-04-05,227,246,17,42,61,50,73,84,93,37,12,4,0,13,21,36,29,46,31,31,14,4,2,0,4,21,25,21,27,53,62,23,8,2,0
2021-04-06,231,246,29,38,57,52,82,108,66,35,9,1,0,14,20,38,31,41,40,34,12,1,0,0,15,18,19,21,41,68,32,23,8,1,0
2021-04-07,334,334,28,74,90,88,114,130,98,35,11,0,0,17,48,46,51,46,59,44,18,5,0,0,11,26,44,37,68,71,54,17,6,0,0
2021-04-08,342,358,35,73,94,116,110,125,87,48,11,1,0,18,45,47,63,44,58,39,24,4,0,0,17,28,47,53,66,67,48,24,7,1,0
2021-04-09,331,340,37,50,95,84,125,132,99,37,10,2,0,17,25,45,49,54,69,50,18,4,0,0,20,25,50,35,71,63,49,19,6,2,0
2021-04-10,336,341,34,70,88,76,126,116,96,41,26,4,0,18,35,48,48,49,60,50,18,9,1,0,16,35,40,28,77,56,46,23,17,3,0
2021-04-11,339,275,34,58,86,80,90,113,92,45,16,0,0,21,31,52,52,44,60,52,18,9,0,0,13,27,34,28,46,53,40,27,7,0,0
2021-04-12,300,287,28,41,71,79,94,126,95,32,20,1,0,17,24,41,51,37,56,47,17,9,1,0,11,17,30,28,57,70,48,15,11,0,0
2021-04-13,281,261,26,44,65,69,80,131,72,37,18,0,0,14,27,33,36,46,61,34,20,10,0,0,12,17,32,33,34,70,38,17,8,0,0
2021-04-14,379,352,32,50,110,113,114,148,107,31,23,3,0,15,28,53,63,60,72,57,17,13,1,0,17,22,57,50,54,76,50,14,10,2,0
2021-04-15,353,345,25,44,108,104,118,145,85,47,20,2,0,16,26,51,57,57,68,48,22,7,1,0,9,18,57,47,61,77,37,25,13,1,0
2021-04-16,323,350,35,52,87,88,110,140,105,40,14,2,0,18,17,49,49,60,56,48,20,6,0,0,17,35,38,39,50,84,57,20,8,2,0
2021-04-17,327,331,20,44,94,87,109,139,94,46,19,6,0,9,24,45,53,55,65,49,21,6,0,0,11,20,49,34,54,74,45,25,13,6,0
2021-04-18,344,327,30,53,103,93,109,102,113,47,19,2,0,19,30,61,50,55,53,46,20,9,1,0,11,23,42,43,54,49,67,27,10,1,0
2021-04-19,278,254,35,36,61,70,78,113,87,40,10,2,0,15,24,37,45,45,52,39,17,3,1,0,20,12,24,25,33,61,48,23,7,1,0
2021-04-20,295,254,21,62,59,72,111,101,76,34,10,3,0,15,38,36,46,57,45,41,13,2,2,0,6,24,23,26,54,56,35,21,8,1,0
2021-04-21,366,365,39,71,114,101,128,130,94,35,17,2,0,20,46,58,55,64,48,47,18,10,0,0,19,25,56,46,64,82,47,17,7,2,0
2021-04-22,386,349,29,58,96,102,132,154,107,39,17,1,0,15,34,56,62,60,74,65,16,4,0,0,14,24,40,40,72,80,42,23,13,1,0
2021-04-23,393,404,53,55,112,112,119,141,94,56,50,5,0,30,29,58,65,64,64,45,25,12,1,0,23,26,54,47,55,77,49,31,38,4,0
2021-04-24,405,380,32,76,155,104,112,143,99,45,17,2,0,14,48,87,57,65,59,51,16,8,0,0,18,28,68,47,47,84,48,29,9,2,0
2021-04-25,323,321,27,58,110,94,93,113,84,47,18,0,0,14,22,57,56,40,62,40,21,11,0,0,13,36,53,38,53,51,44,26,7,0,0
2021-04-26,253,246,24,31,91,56,77,94,81,29,14,2,0,9,19,47,37,32,42,50,9,8,0,0,15,12,44,19,45,52,31,20,6,2,0
2021-04-27,270,242,26,36,82,72,79,101,80,27,8,1,0,12,23,51,43,44,41,37,15,4,0,0,14,13,31,29,35,60,43,12,4,1,0
2021-04-28,376,393,31,45,106,110,120,137,133,68,17,2,0,16,20,61,57,61,63,55,34,8,1,0,15,25,45,53,59,74,78,34,9,1,0
2021-04-29,327,352,49,48,94,100,106,111,113,37,20,0,1,31,28,50,48,50,50,46,14,10,0,0,18,20,44,52,56,61,67,23,10,0,1
2021-04-30,353,308,30,44,104,100,109,103,96,40,24,11,0,15,24,70,60,60,50,46,17,10,1,0,15,20,34,40,49,53,50,23,14,10,0
2021-05-01,314,313,30,48,75,93,110,120,90,39,17,5,0,14,24,40,53,63,50,40,21,7,2,0,16,24,35,40,47,70,50,18,10,3,0
2021-05-02,310,296,23,44,74,99,91,126,89,34,24,1,1,9,34,35,55,42,67,44,16,8,0,0,14,10,39,44,49,59,45,18,16,1,1
2021-05-03,236,252,32,33,60,75,87,94,60,33,12,2,0,16,23,32,39,40,44,23,16,2,1,0,16,10,28,36,47,50,37,17,10,1,0
2021-05-04,273,268,26,47,82,92,83,92,75,23,20,1,0,17,24,48,55,36,39,38,11,5,0,0,9,23,34,37,47,53,37,12,15,1,0
2021-05-05,368,308,32,57,98,106,116,116,102,35,13,1,0,17,39,56,73,62,58,39,19,5,0,0,15,18,42,33,54,58,63,16,8,1,0
2021-05-06,295,279,34,38,86,82,104,112,71,33,12,2,0,18,23,48,53,50,50,34,16,3,0,0,16,15,38,29,54,62,37,17,9,2,0
2021-05-07,258,267,32,52,76,69,70,106,79,30,10,1,0,21,25,37,37,32,54,36,12,3,1,0,11,27,39,32,38,52,43,18,7,0,0
2021-05-08,339,362,29,58,113,111,112,125,104,34,13,2,0,17,36,59,66,51,47,42,12,7,2,0,12,22,54,45,61,78,62,22,6,0,0
2021-05-09,293,271,40,49,78,82,72,108,76,38,18,3,0,20,29,46,47,42,52,34,18,4,1,0,20,20,32,35,30,56,42,20,14,2,0
2021-05-10,236,227,16,53,71,64,72,69,75,35,7,1,0,8,31,40,41,36,26,29,21,4,0,0,8,22,31,23,36,43,46,14,3,1,0
2021-05-11,253,257,18,41,91,80,101,79,63,28,7,2,0,8,21,47,42,51,42,29,9,4,0,0,10,20,44,38,50,37,34,19,3,2,0
2021-05-12,325,309,38,39,90,88,113,120,87,44,14,1,0,17,26,52,50,55,58,45,16,6,0,0,21,13,38,38,58,62,42,28,8,1,0
2021-05-13,373,342,35,64,94,113,127,133,95,38,13,3,0,19,36,56,67,61,61,43,25,5,0,0,16,28,38,46,66,72,52,13,8,3,0
2021-05-14,367,380,32,60,101,112,133,119,118,41,24,7,0,20,32,63,61,62,58,53,12,6,0,0,12,28,38,51,71,61,65,29,18,7,0
2021-05-15,360,321,35,61,96,109,111,131,84,42,11,1,0,20,36,63,58,51,64,42,20,6,0,0,15,25,33,51,60,67,42,22,5,1,0
2021-05-16,312,298,46,43,90,82,94,115,83,42,13,2,0,26,26,49,40,54,54,36,23,4,0,0,20,17,41,42,40,61,47,19,9,2,0
2021-05-17,336,283,29,53,115,90,97,106,80,37,10,2,0,14,38,81,49,47,49,40,15,2,1,0,15,15,34,41,50,57,40,22,8,1,0
2021-05-18,283,245,31,50,90,83,81,86,75,25,6,1,0,15,29,55,45,41,44,40,10,4,0,0,16,21,35,38,40,42,35,15,2,1,0
2021-05-19,356,298,30,56,102,100,105,122,95,33,9,2,0,17,37,66,65,52,58,46,14,1,0,0,13,19,36,35,53,64,49,19,8,2,0
2021-05-20,308,338,31,71,102,103,124,96,75,33,9,2,0,14,37,52,50,55,42,38,15,5,0,0,17,34,50,53,69,54,37,18,4,2,0
2021-05-21,310,251,46,47,82,87,100,88,81,25,5,0,0,25,24,42,60,63,39,42,12,3,0,0,21,23,40,27,37,49,39,13,2,0,0
2021-05-22,346,320,27,48,131,112,113,101,85,37,11,1,0,15,30,68,66,54,53,39,16,5,0,0,12,18,63,46,59,48,46,21,6,1,0
2021-05-23,307,278,24,43,98,97,98,101,82,29,12,1,0,12,23,52,56,61,48,36,13,5,1,0,12,20,46,41,37,53,46,16,7,0,0
2021-05-24,286,244,35,38,73,93,92,95,75,25,2,1,1,14,19,42,57,55,50,36,12,1,0,0,21,19,31,36,37,45,39,13,1,1,1
2021-05-25,289,227,18,34,83,94,92,93,74,24,4,0,0,9,18,51,56,56,52,36,8,3,0,0,9,16,32,38,36,41,38,16,1,0,0
2021-05-26,357,348,44,49,104,119,127,128,91,29,13,1,0,21,23,53,68,61,68,47,13,3,0,0,23,26,51,51,66,60,44,16,10,1,0
2021-05-27,326,303,26,26,131,93,100,122,83,32,11,5,0,16,15,73,57,52,57,40,11,4,1,0,10,11,58,36,48,65,43,21,7,4,0
2021-05-28,319,268,12,50,117,90,115,87,77,24,12,3,0,7,31,64,54,71,38,39,10,3,2,0,5,19,53,36,44,49,38,14,9,1,0
2021-05-29,271,262,31,47,103,77,94,98,63,17,3,0,0,14,28,50,42,54,44,30,8,1,0,0,17,19,53,35,40,54,33,9,2,0,0
2021-05-30,249,231,16,43,90,74,71,89,68,23,5,0,1,9,20,51,47,37,44,30,8,3,0,0,7,23,39,27,34,45,38,15,2,0,1
2021-05-31,202,228,14,26,89,68,65,76,60,23,8,1,0,5,15,42,35,33,35,28,7,1,1,0,9,11,47,33,32,41,32,16,7,0,0
2021-06-01,270,189,25,65,69,71,68,79,59,18,5,0,0,12,53,35,46,40,41,36,5,2,0,0,13,12,34,25,28,38,23,13,3,0,0
2021-06-02,351,326,28,43,101,119,133,148,70,27,7,1,0,15,25,54,77,67,69,30,11,3,0,0,13,18,47,42,66,79,40,16,4,1,0
2021-06-03,338,343,30,57,115,111,121,130,78,30,6,2,1,16,30,61,58,61,59,32,17,4,0,0,14,27,54,53,60,71,46,13,2,2,1
2021-06-04,381,314,43,52,115,124,129,116,85,16,11,2,2,25,33,69,71,71,53,48,7,2,1,1,18,19,46,53,58,63,37,9,9,1,1
2021-06-05,395,349,40,60,125,116,119,137,103,33,9,2,0,27,31,63,57,69,76,53,13,6,0,0,13,29,62,59,50,61,50,20,3,2,0
2021-06-06,297,259,25,47,112,74,113,92,60,28,5,0,0,10,22,64,41,66,45,29,17,3,0,0,15,25,48,33,47,47,31,11,2,0,0
2021-06-07,267,218,25,31,90,81,84,83,68,17,6,0,0,12,20,47,53,49,44,33,7,2,0,0,13,11,43,28,35,39,35,10,4,0,0
2021-06-08,256,198,25,34,80,79,83,84,53,10,6,0,0,13,23,48,55,43,43,27,2,2,0,0,12,11,32,24,40,41,26,8,4,0,0
2021-06-09,324,278,33,34,99,99,144,110,56,23,4,0,0,17,21,50,59,87,59,22,7,2,0,0,16,13,49,40,57,51,34,16,2,0,0
2021-06-10,322,288,35,31,109,107,131,103,69,19,4,2,0,18,19,61,63,73,45,33,7,2,1,0,17,12,48,44,58,58,36,12,2,1,0
2021-06-11,301,255,25,42,113,99,95,102,58,13,9,0,0,13,27,62,60,44,54,33,7,1,0,0,12,15,51,39,51,48,25,6,8,0,0
2021-06-12,296,269,41,47,94,98,114,82,67,16,6,0,0,18,29,50,56,61,38,36,4,4,0,0,23,18,44,42,53,44,31,12,2,0,0
2021-06-13,245,207,24,31,69,69,75,82,72,23,7,0,0,12,17,39,36,48,44,36,9,4,0,0,12,14,30,33,27,38,36,14,3,0,0
2021-06-14,211,188,15,32,68,73,77,74,40,17,3,0,0,9,19,45,36,46,32,15,7,2,0,0,6,13,23,37,31,42,25,10,1,0,0
2021-06-15,192,181,22,24,59,65,73,81,32,11,6,0,0,8,10,31,36,43,42,16,5,1,0,0,14,14,28,29,30,39,16,6,5,0,0
2021-06-16,261,284,47,52,101,86,109,75,55,14,6,0,0,21,32,46,42,61,29,22,7,1,0,0,26,20,55,44,48,46,33,7,5,0,0
2021-06-17,281,259,26,37,91,94,93,100,74,22,2,1,0,11,23,41,55,53,51,37,10,0,0,0,15,14,50,39,40,49,37,12,2,1,0
2021-06-18,273,234,29,38,97,86,94,80,70,10,2,1,0,18,23,59,49,45,44,32,3,0,0,0,11,15,38,37,49,36,38,7,2,1,0
2021-06-19,248,234,31,44,88,65,84,91,57,21,1,0,0,18,30,49,36,39,44,22,10,0,0,0,13,14,39,29,45,47,35,11,1,0,0
2021-06-20,218,211,20,26,79,75,74,80,58,11,6,0,0,8,13,39,39,39,41,28,8,3,0,0,12,13,40,36,35,39,30,3,3,0,0
2021-06-21,179,178,21,39,50,48,74,70,39,13,3,0,0,12,21,27,23,39,33,15,8,1,0,0,9,18,23,25,35,37,24,5,2,0,0
2021-06-22,210,184,18,38,61,68,76,87,32,10,4,0,0,10,22,31,40,40,50,11,4,2,0,0,8,16,30,28,36,37,21,6,2,0,0
2021-06-23,356,289,39,67,121,97,119,121,58,17,6,0,0,25,40,63,59,66,61,34,6,2,0,0,14,27,58,38,53,60,24,11,4,0,0
2021-06-24,340,270,33,50,120,104,126,93,62,21,1,0,0,23,33,60,57,76,43,36,11,1,0,0,10,17,60,47,50,50,26,10,0,0,0
