tDate,Country,Province,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,31,0,46,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,4,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Louisiana,1,0,2,0
2020-03-24,United States,Louisiana,0,0,2,0
2020-03-24,United States,Louisiana,10,0,36,1
2020-03-24,United States,Louisiana,1,0,2,0
2020-03-24,United States,Louisiana,2,0,3,0
2020-03-24,United States,Louisiana,1,0,2,0
2020-03-24,United States,Louisiana,0,0,1,0
2020-03-24,United States,Louisiana,0,0,12,0
2020-03-24,United States,Louisiana,6,0,40,0
2020-03-24,United States,Louisiana,1,1,5,1
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,1,1
2020-03-24,United States,Louisiana,0,0,2,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,1,0,6,0
2020-03-24,United States,Louisiana,15,0,58,2
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,2,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,1,0
2020-03-24,United States,Louisiana,-1,0,2,0
2020-03-24,United States,Louisiana,4,1,14,1
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,41,1,293,6
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,3,0,12,0
2020-03-24,United States,Louisiana,1,0,16,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,2,0
2020-03-24,United States,Louisiana,1,0,6,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,2,0
2020-03-24,United States,Louisiana,108,6,675,26
2020-03-24,United States,Louisiana,-2,0,7,1
2020-03-24,United States,Louisiana,0,0,8,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,2,0,10,1
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,-1,0,1,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,4,0,19,0
2020-03-24,United States,Louisiana,0,0,15,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,1,0,9,1
2020-03-24,United States,Louisiana,5,0,21,0
2020-03-24,United States,Louisiana,0,0,3,0
2020-03-24,United States,Louisiana,1,0,1,0
2020-03-24,United States,Louisiana,1,0,2,0
2020-03-24,United States,Louisiana,5,1,52,1
2020-03-24,United States,Louisiana,1,0,4,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,14,0
2020-03-24,United States,Louisiana,1,1,12,1
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,2,0,2,0
2020-03-24,United States,Louisiana,1,0,3,1
2020-03-24,United States,Louisiana,0,0,3,1
2020-03-24,United States,Louisiana,0,0,5,1
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Louisiana,0,0,0,0
2020-03-24,United States,Maine,0,0,3,0
2020-03-24,United States,Maine,0,0,0,0
2020-03-24,United States,Maine,8,0,74,0
2020-03-24,United States,Maine,0,0,0,0
2020-03-24,United States,Maine,0,0,0,0
2020-03-24,United States,Maine,1,0,5,0
2020-03-24,United States,Maine,0,0,1,0
2020-03-24,United States,Maine,0,0,5,0
2020-03-24,United States,Maine,1,0,6,0
2020-03-24,United States,Maine,1,0,4,0
2020-03-24,United States,Maine,0,0,0,0
2020-03-24,United States,Maine,0,0,3,0
2020-03-24,United States,Maine,0,0,0,0
2020-03-24,United States,Maine,1,0,1,0
2020-03-24,United States,Maine,0,0,0,0
2020-03-24,United States,Maine,4,0,16,0
2020-03-24,United States,Maryland,0,0,0,0
2020-03-24,United States,Maryland,4,0,24,0
2020-03-24,United States,Maryland,7,0,42,1
2020-03-24,United States,Maryland,10,0,41,0
2020-03-24,United States,Maryland,2,0,3,0
2020-03-24,United States,Maryland,0,0,1,0
2020-03-24,United States,Maryland,0,0,5,0
2020-03-24,United States,Maryland,2,0,3,0
2020-03-24,United States,Maryland,0,0,5,0
2020-03-24,United States,Maryland,0,0,0,0
2020-03-24,United States,Maryland,0,0,4,0
2020-03-24,United States,Maryland,0,0,3,0
2020-03-24,United States,Maryland,0,0,5,0
2020-03-24,United States,Maryland,4,0,30,0
2020-03-24,United States,Maryland,0,0,0,0
2020-03-24,United States,Maryland,13,0,107,1
2020-03-24,United States,Maryland,16,1,63,2
2020-03-24,United States,Maryland,0,0,1,0
2020-03-24,United States,Maryland,0,0,1,0
2020-03-24,United States,Maryland,1,0,2,0
2020-03-24,United States,Maryland,0,0,1,0
2020-03-24,United States,Maryland,0,0,2,0
2020-03-24,United States,Maryland,0,0,4,0
2020-03-24,United States,Maryland,0,0,2,0
2020-03-24,United States,Massachusetts,10,0,40,0
2020-03-24,United States,Massachusetts,11,0,37,0
2020-03-24,United States,Massachusetts,6,0,31,0
2020-03-24,United States,Massachusetts,0,0,0,0
2020-03-24,United States,Massachusetts,1,0,2,0
2020-03-24,United States,Massachusetts,45,0,118,0
2020-03-24,United States,Massachusetts,4,0,10,0
2020-03-24,United States,Massachusetts,9,0,24,0
2020-03-24,United States,Massachusetts,2,0,8,0
2020-03-24,United States,Massachusetts,72,0,304,1
2020-03-24,United States,Massachusetts,0,0,0,0
2020-03-24,United States,Massachusetts,47,0,129,0
2020-03-24,United States,Massachusetts,32,0,64,0
2020-03-24,United States,Massachusetts,80,0,234,1
2020-03-24,United States,Massachusetts,32,2,85,9
2020-03-24,United States,Massachusetts,31,0,73,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,0,0,2,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,3,0,8,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,1,0,4,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,1,0,3,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,3,0,5,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,1,0,3,0
2020-03-24,United States,Michigan,1,0,2,0
2020-03-24,United States,Michigan,11,0,34,0
2020-03-24,United States,Michigan,1,0,2,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,2,0,3,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,1,0,1,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,3,0,15,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,2,0,2,0
2020-03-24,United States,Michigan,5,0,6,0
2020-03-24,United States,Michigan,0,0,3,0
2020-03-24,United States,Michigan,1,0,1,0
2020-03-24,United States,Michigan,3,0,31,1
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,1,0,1,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,4,0,13,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,50,1,225,3
2020-03-24,United States,Michigan,1,0,1,0
2020-03-24,United States,Michigan,1,0,1,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,5,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,5,0,12,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,2,0,3,0
2020-03-24,United States,Michigan,1,0,2,0
2020-03-24,United States,Michigan,99,0,428,4
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,2,0,5,0
2020-03-24,United States,Michigan,4,0,15,0
2020-03-24,United States,Michigan,2,0,6,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,6,0,8,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,1,0,8,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Michigan,0,0,0,0
2020-03-24,United States,Michigan,8,3,50,3
2020-03-24,United States,Michigan,238,5,876,13
2020-03-24,United States,Michigan,0,0,1,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,7,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,5,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,8,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,2,0
2020-03-24,United States,Minnesota,1,0,3,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,3,0,21,0
2020-03-24,United States,Minnesota,1,0,3,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,3,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,14,0,103,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,4,0,5,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,8,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,6,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,3,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,2,0,18,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,2,0,26,1
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,2,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,5,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,2,0
2020-03-24,United States,Minnesota,0,0,5,0
2020-03-24,United States,Minnesota,2,0,5,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,1,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,-1,0,1,0
2020-03-24,United States,Minnesota,0,0,10,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Minnesota,0,0,3,0
2020-03-24,United States,Minnesota,0,0,0,0
2020-03-24,United States,Mississippi,0,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,2,0,3,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,4,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,3,0,6,0
2020-03-24,United States,Mississippi,1,0,1,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,3,0,11,0
2020-03-24,United States,Mississippi,1,0,5,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,6,0,29,0
2020-03-24,United States,Mississippi,3,0,14,0
2020-03-24,United States,Mississippi,0,0,3,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,2,0
2020-03-24,United States,Mississippi,1,0,5,1
2020-03-24,United States,Mississippi,3,0,24,0
2020-03-24,United States,Mississippi,7,0,31,0
2020-03-24,United States,Mississippi,0,0,6,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,3,0
2020-03-24,United States,Mississippi,3,0,10,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,3,0,8,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,2,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,4,0,12,0
2020-03-24,United States,Mississippi,1,0,10,0
2020-03-24,United States,Mississippi,0,0,4,0
2020-03-24,United States,Mississippi,0,0,6,0
2020-03-24,United States,Mississippi,3,0,14,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,3,0
2020-03-24,United States,Mississippi,1,0,3,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,1,0,1,0
2020-03-24,United States,Mississippi,1,0,1,0
2020-03-24,United States,Mississippi,0,0,5,0
2020-03-24,United States,Mississippi,0,0,2,0
2020-03-24,United States,Mississippi,1,0,13,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,3,0,7,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,5,0,13,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,1,0,3,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,2,0,11,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,1,0,3,0
2020-03-24,United States,Mississippi,0,0,1,0
2020-03-24,United States,Mississippi,0,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,1,0,5,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,1,0,2,0
2020-03-24,United States,Mississippi,1,0,4,0
2020-03-24,United States,Mississippi,0,0,2,0
2020-03-24,United States,Mississippi,0,0,0,0
2020-03-24,United States,Mississippi,2,0,3,0
2020-03-24,United States,Missouri,-1,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,3,0,20,1
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,1,0,2,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,6,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,2,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,3,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,5,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,2,3,19,3
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,4,0,14,1
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,4,0,4,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,4,0,21,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,1,0,1,0
2020-03-24,United States,Missouri,1,0,2,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,1,0,2,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,3,0,4,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,1,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,4,0,8,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,1,0,2,0
2020-03-24,United States,Missouri,31,0,100,1
2020-03-24,United States,Missouri,22,0,94,1
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,1,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,2,0,6,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Missouri,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,1,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,3,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,2,0,4,0
2020-03-24,United States,Montana,6,0,16,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,3,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,1,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,3,0,6,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,1,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,1,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,2,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,5,0,6,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,0,0,0,0
2020-03-24,United States,Montana,1,0,7,0
2020-03-24,United States,Nebraska,0,0,1,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,2,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,1,0,2,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,5,0,39,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,0,0,0,0
2020-03-24,United States,Nebraska,1,0,1,0
