tDate,Country,Province,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-30,United States,Kentucky,0,0,7,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,1,0,6,0
2020-03-30,United States,Kentucky,0,0,1,0
2020-03-30,United States,Kentucky,2,0,4,0
2020-03-30,United States,Kentucky,0,0,2,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,-16,2,53,2
2020-03-30,United States,Kentucky,0,0,1,0
2020-03-30,United States,Kentucky,3,0,12,0
2020-03-30,United States,Kentucky,0,0,1,0
2020-03-30,United States,Kentucky,0,0,1,0
2020-03-30,United States,Kentucky,0,0,2,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,0,0
2020-03-30,United States,Kentucky,0,0,3,0
2020-03-30,United States,Louisiana,2,0,11,1
2020-03-30,United States,Louisiana,2,0,11,0
2020-03-30,United States,Louisiana,14,3,153,5
2020-03-30,United States,Louisiana,3,0,17,0
2020-03-30,United States,Louisiana,1,0,14,0
2020-03-30,United States,Louisiana,1,0,5,0
2020-03-30,United States,Louisiana,2,0,5,1
2020-03-30,United States,Louisiana,1,0,57,0
2020-03-30,United States,Louisiana,3,0,222,5
2020-03-30,United States,Louisiana,7,0,42,1
2020-03-30,United States,Louisiana,0,0,1,0
2020-03-30,United States,Louisiana,0,0,0,0
2020-03-30,United States,Louisiana,2,0,3,1
2020-03-30,United States,Louisiana,0,0,4,0
2020-03-30,United States,Louisiana,0,0,0,0
2020-03-30,United States,Louisiana,3,0,28,1
2020-03-30,United States,Louisiana,24,2,188,9
2020-03-30,United States,Louisiana,0,0,1,0
2020-03-30,United States,Louisiana,0,0,8,0
2020-03-30,United States,Louisiana,4,0,8,0
2020-03-30,United States,Louisiana,1,0,5,0
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,7,0,18,0
2020-03-30,United States,Louisiana,6,1,28,2
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,77,9,838,37
2020-03-30,United States,Louisiana,1,0,3,0
2020-03-30,United States,Louisiana,32,0,82,1
2020-03-30,United States,Louisiana,15,0,51,2
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,1,0,8,0
2020-03-30,United States,Louisiana,1,0,16,0
2020-03-30,United States,Louisiana,0,0,1,0
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,130,13,1480,86
2020-03-30,United States,Louisiana,3,0,44,1
2020-03-30,United States,Louisiana,2,0,22,2
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,3,0,44,1
2020-03-30,United States,Louisiana,0,0,1,0
2020-03-30,United States,Louisiana,0,0,2,0
2020-03-30,United States,Louisiana,0,0,1,0
2020-03-30,United States,Louisiana,8,0,53,2
2020-03-30,United States,Louisiana,5,1,36,3
2020-03-30,United States,Louisiana,0,0,0,0
2020-03-30,United States,Louisiana,10,0,65,3
2020-03-30,United States,Louisiana,18,3,75,8
2020-03-30,United States,Louisiana,5,1,15,1
2020-03-30,United States,Louisiana,7,0,20,3
2020-03-30,United States,Louisiana,3,0,10,0
2020-03-30,United States,Louisiana,48,1,186,4
2020-03-30,United States,Louisiana,8,0,18,0
2020-03-30,United States,Louisiana,0,0,0,0
2020-03-30,United States,Louisiana,5,0,34,1
2020-03-30,United States,Louisiana,6,0,14,0
2020-03-30,United States,Louisiana,0,0,9,0
2020-03-30,United States,Louisiana,1,0,3,1
2020-03-30,United States,Louisiana,1,0,3,0
2020-03-30,United States,Louisiana,10,0,22,1
2020-03-30,United States,Louisiana,2,0,11,1
2020-03-30,United States,Louisiana,0,0,12,1
2020-03-30,United States,Louisiana,0,0,0,0
2020-03-30,United States,Louisiana,0,0,4,0
2020-03-30,United States,Louisiana,0,0,1,0
2020-03-30,United States,Maine,0,0,8,0
2020-03-30,United States,Maine,0,0,0,0
2020-03-30,United States,Maine,12,0,154,3
2020-03-30,United States,Maine,0,0,2,0
2020-03-30,United States,Maine,0,0,0,0
2020-03-30,United States,Maine,0,0,10,0
2020-03-30,United States,Maine,0,0,4,0
2020-03-30,United States,Maine,3,0,8,0
2020-03-30,United States,Maine,0,0,9,0
2020-03-30,United States,Maine,1,0,12,0
2020-03-30,United States,Maine,0,0,0,0
2020-03-30,United States,Maine,0,0,7,0
2020-03-30,United States,Maine,0,0,1,0
2020-03-30,United States,Maine,0,0,5,0
2020-03-30,United States,Maine,0,0,2,0
2020-03-30,United States,Maine,0,0,0,0
2020-03-30,United States,Maine,6,0,53,0
2020-03-30,United States,Maryland,0,0,0,0
2020-03-30,United States,Maryland,11,0,110,0
2020-03-30,United States,Maryland,24,0,186,1
2020-03-30,United States,Maryland,23,0,152,2
2020-03-30,United States,Maryland,2,0,12,0
2020-03-30,United States,Maryland,1,0,4,0
2020-03-30,United States,Maryland,0,1,82,1
2020-03-30,United States,Maryland,0,0,13,0
2020-03-30,United States,Maryland,5,0,33,1
2020-03-30,United States,Maryland,0,0,0,0
2020-03-30,United States,Maryland,2,0,26,0
2020-03-30,United States,Maryland,0,0,3,0
2020-03-30,United States,Maryland,1,0,24,0
2020-03-30,United States,Maryland,15,1,96,1
2020-03-30,United States,Maryland,0,0,3,0
2020-03-30,United States,Maryland,40,0,341,1
2020-03-30,United States,Maryland,47,3,294,6
2020-03-30,United States,Maryland,0,0,4,0
2020-03-30,United States,Maryland,0,0,1,0
2020-03-30,United States,Maryland,0,0,9,0
2020-03-30,United States,Maryland,1,0,4,0
2020-03-30,United States,Maryland,0,0,0,1
2020-03-30,United States,Maryland,1,0,7,0
2020-03-30,United States,Maryland,0,0,6,1
2020-03-30,United States,Maryland,1,0,3,0
2020-03-30,United States,Massachusetts,25,0,173,2
2020-03-30,United States,Massachusetts,11,0,162,3
2020-03-30,United States,Massachusetts,55,1,263,2
2020-03-30,United States,Massachusetts,0,0,0,0
2020-03-30,United States,Massachusetts,0,0,8,0
2020-03-30,United States,Massachusetts,83,2,653,6
2020-03-30,United States,Massachusetts,8,0,49,2
2020-03-30,United States,Massachusetts,54,0,255,4
2020-03-30,United States,Massachusetts,9,0,46,0
2020-03-30,United States,Massachusetts,160,2,1141,8
2020-03-30,United States,Massachusetts,0,0,0,0
2020-03-30,United States,Massachusetts,80,1,628,10
2020-03-30,United States,Massachusetts,55,0,380,0
2020-03-30,United States,Massachusetts,175,2,1115,5
2020-03-30,United States,Massachusetts,29,0,489,9
2020-03-30,United States,Massachusetts,53,0,390,5
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,2,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,2,0,2,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,4,0,9,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,3,0,32,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,2,0,17,0
2020-03-30,United States,Michigan,0,0,4,0
2020-03-30,United States,Michigan,0,0,4,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,5,0,19,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,1,0,1,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,7,0,15,0
2020-03-30,United States,Michigan,0,0,4,0
2020-03-30,United States,Michigan,23,2,150,7
2020-03-30,United States,Michigan,-1,0,2,0
2020-03-30,United States,Michigan,0,0,1,1
2020-03-30,United States,Michigan,1,0,7,0
2020-03-30,United States,Michigan,0,0,3,0
2020-03-30,United States,Michigan,2,0,12,1
2020-03-30,United States,Michigan,1,0,1,0
2020-03-30,United States,Michigan,0,0,3,0
2020-03-30,United States,Michigan,30,0,73,0
2020-03-30,United States,Michigan,2,0,4,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,1,0,5,1
2020-03-30,United States,Michigan,13,0,37,1
2020-03-30,United States,Michigan,5,1,24,1
2020-03-30,United States,Michigan,1,0,5,0
2020-03-30,United States,Michigan,24,0,96,1
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,2,0,6,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,0,0,15,0
2020-03-30,United States,Michigan,5,0,64,2
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,108,7,728,27
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,1,0,3,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,1,0,2,1
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,1,0,9,0
2020-03-30,United States,Michigan,0,0,1,1
2020-03-30,United States,Michigan,7,0,45,0
2020-03-30,United States,Michigan,1,0,4,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,5,0,18,2
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,195,14,1365,48
2020-03-30,United States,Michigan,0,0,2,0
2020-03-30,United States,Michigan,3,0,4,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,2,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,17,0
2020-03-30,United States,Michigan,3,0,28,0
2020-03-30,United States,Michigan,-1,0,17,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,0,0,1,0
2020-03-30,United States,Michigan,12,0,36,0
2020-03-30,United States,Michigan,3,0,5,0
2020-03-30,United States,Michigan,0,0,0,0
2020-03-30,United States,Michigan,3,0,8,0
2020-03-30,United States,Michigan,5,0,25,0
2020-03-30,United States,Michigan,3,0,3,0
2020-03-30,United States,Michigan,1,0,5,1
2020-03-30,United States,Michigan,1,0,78,0
2020-03-30,United States,Michigan,0,0,4,0
2020-03-30,United States,Michigan,33,1,266,6
2020-03-30,United States,Michigan,491,27,3195,83
2020-03-30,United States,Michigan,1,0,2,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,5,0,22,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,3,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,1,0,9,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,10,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,2,0,3,0
2020-03-30,United States,Minnesota,0,0,4,0
2020-03-30,United States,Minnesota,1,0,2,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,7,0,46,0
2020-03-30,United States,Minnesota,1,0,8,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,1,0,7,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,3,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,19,3,190,5
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,2,0
2020-03-30,United States,Minnesota,1,0,1,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,2,0,13,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,2,1,23,2
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,12,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,3,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,4,0,51,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,4,0,50,2
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,0,0,3,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,1,0,10,0
2020-03-30,United States,Minnesota,2,0,7,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,2,0,12,0
2020-03-30,United States,Minnesota,0,0,5,0
2020-03-30,United States,Minnesota,1,0,6,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,-3,0,1
2020-03-30,United States,Minnesota,2,0,6,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Minnesota,0,0,3,0
2020-03-30,United States,Minnesota,7,0,34,0
2020-03-30,United States,Minnesota,1,0,1,0
2020-03-30,United States,Minnesota,0,0,1,0
2020-03-30,United States,Minnesota,1,0,5,0
2020-03-30,United States,Minnesota,0,0,6,0
2020-03-30,United States,Minnesota,0,0,0,0
2020-03-30,United States,Mississippi,0,0,7,0
2020-03-30,United States,Mississippi,-1,0,0,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,9,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,11,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,10,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,2,0
2020-03-30,United States,Mississippi,0,0,18,0
2020-03-30,United States,Mississippi,0,0,8,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,71,1
2020-03-30,United States,Mississippi,0,0,19,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,15,1
2020-03-30,United States,Mississippi,0,0,43,1
2020-03-30,United States,Mississippi,0,0,66,0
2020-03-30,United States,Mississippi,0,0,13,1
2020-03-30,United States,Mississippi,0,0,2,0
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,34,0
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,13,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,15,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,21,1
2020-03-30,United States,Mississippi,0,0,15,0
2020-03-30,United States,Mississippi,0,0,9,0
2020-03-30,United States,Mississippi,0,0,10,0
2020-03-30,United States,Mississippi,0,0,37,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,13,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,6,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,2,0
2020-03-30,United States,Mississippi,0,0,15,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,27,0
2020-03-30,United States,Mississippi,0,0,2,1
2020-03-30,United States,Mississippi,0,0,14,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,35,1
2020-03-30,United States,Mississippi,0,0,7,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,2,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,10,1
2020-03-30,United States,Mississippi,0,0,2,0
2020-03-30,United States,Mississippi,0,0,9,0
2020-03-30,United States,Mississippi,0,0,23,2
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,6,1
2020-03-30,United States,Mississippi,0,0,89,2
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Mississippi,0,0,1,0
2020-03-30,United States,Mississippi,0,0,16,0
2020-03-30,United States,Mississippi,0,0,0,0
2020-03-30,United States,Mississippi,0,0,3,1
2020-03-30,United States,Mississippi,0,0,12,2
2020-03-30,United States,Mississippi,0,0,4,0
2020-03-30,United States,Mississippi,0,0,3,0
2020-03-30,United States,Mississippi,0,0,5,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,-1,0,1,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,5,0,59,1
2020-03-30,United States,Missouri,0,0,3,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,5,0,13,0
2020-03-30,United States,Missouri,4,0,11,1
2020-03-30,United States,Missouri,8,0,13,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,2,0
2020-03-30,United States,Missouri,1,0,9,0
2020-03-30,United States,Missouri,5,0,5,0
2020-03-30,United States,Missouri,2,0,3,0
2020-03-30,United States,Missouri,5,0,12,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,2,0,13,0
2020-03-30,United States,Missouri,3,0,4,0
2020-03-30,United States,Missouri,8,0,25,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,3,0,6,0
2020-03-30,United States,Missouri,0,0,7,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,2,0,48,4
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,1,1
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,8,0,56,1
2020-03-30,United States,Missouri,0,0,6,0
2020-03-30,United States,Missouri,1,0,18,0
2020-03-30,United States,Missouri,0,0,10,0
2020-03-30,United States,Missouri,-2,0,100,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,13,0,17,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,3,0,5,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,1,0,2,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,-2,0,2,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,-1,0,2,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,4,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,1,0,2,0
2020-03-30,United States,Missouri,5,0,12,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,1,0,7,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,2,0,7,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,2,0,2,0
2020-03-30,United States,Missouri,0,0,2,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,2,0,5,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,13,0,56,2
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,-1,0,3,0
2020-03-30,United States,Missouri,30,0,366,2
2020-03-30,United States,Missouri,40,0,276,1
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,2,0
2020-03-30,United States,Missouri,1,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,2,0
2020-03-30,United States,Missouri,0,0,1,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,2,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,0,0,0,0
2020-03-30,United States,Missouri,1,0,4,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,3,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,7,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,1,0,2,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,2,0,9,0
2020-03-30,United States,Montana,9,0,67,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,1,0
2020-03-30,United States,Montana,0,0,2,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,1,0,3,0
2020-03-30,United States,Montana,1,0,11,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,1,0,4,1
2020-03-30,United States,Montana,0,2,4,2
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,1,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,1,0,12,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,2,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,1,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,1,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,9,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,1,2,6,2
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,0,0
2020-03-30,United States,Montana,0,0,26,0
2020-03-30,United States,Nebraska,1,0,3,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,1,0,6,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,2,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
2020-03-30,United States,Nebraska,0,0,0,0
